Date	ArrayID	Site	Algae	Treatment	PAR	Fv.Fm	Fo	NPQ	Mem	CapID	Loc	ETR	REG1.alpha	REG1.ETRm	REG1.Ek	REG1.beta	REG1.ETRmPot	REG2.alpha	REG2.ETRm	REG2.Ek	REG1.RSS	REG2.RSS	rss	Day
2015-06-15	3.2	3	Clad	Thal	1302	0.548	1082	1.232	435	C	3T	129.6	0.15240631733860838	173.6440327398995	1139.349311578117	0.05699437084845292	388.1315263323873	0.1303464852937336	174.27063951782804	1336.9799663190925	8.71075007600849	13.270450051564445	Y	6
2015-06-15	3.2	3	Clad	Thal	1	0.548	1082	NA	435	C	3T	0.2	0.15240631733860838	173.6440327398995	1139.349311578117	0.05699437084845292	388.1315263323873	0.1303464852937336	174.27063951782804	1336.9799663190925	8.71075007600849	13.270450051564445	Y	6
2015-06-15	3.2	3	Clad	Thal	3711	0.548	1082	1.914	435	C	3T	173	0.15240631733860838	173.6440327398995	1139.349311578117	0.05699437084845292	388.1315263323873	0.1303464852937336	174.27063951782804	1336.9799663190925	8.71075007600849	13.270450051564445	Y	6
2015-06-15	3.2	3	Clad	Thal	335	0.548	1082	0.485	435	C	3T	43.6	0.15240631733860838	173.6440327398995	1139.349311578117	0.05699437084845292	388.1315263323873	0.1303464852937336	174.27063951782804	1336.9799663190925	8.71075007600849	13.270450051564445	Y	6
2015-06-15	3.2	3	Clad	Thal	975	0.548	1082	1.051	435	C	3T	107.3	0.15240631733860838	173.6440327398995	1139.349311578117	0.05699437084845292	388.1315263323873	0.1303464852937336	174.27063951782804	1336.9799663190925	8.71075007600849	13.270450051564445	Y	6
2015-06-15	3.2	3	Oed	Thal	335	0.545	1335	0.44	445	D	3T	54.6	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	154	0.545	1335	0.258	445	D	3T	24.3	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	652	0.545	1335	0.456	445	D	3T	100.8	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	1803	0.545	1335	1.825	445	D	3T	146.2	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	1302	0.545	1335	1.346	445	D	3T	138.4	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	2632	0.545	1335	2.236	445	D	3T	138.2	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	486	0.545	1335	0.416	445	D	3T	78.2	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	1	0.545	1335	NA	445	D	3T	0.2	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.2	3	Oed	Thal	975	0.545	1335	0.811	445	D	3T	126.1	NA	NA	NA	NA	NA	0.18487356426290572	145.59782289847612	787.553501653832	NA	117.2623363409797	NA	6
2015-06-15	3.5	3	Clad	Marg	1803	0.533	875	2.68	455	C	3M	87.8	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	486	0.533	875	1.318	455	C	3M	39.6	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	335	0.533	875	0.972	455	C	3M	25.5	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	1302	0.533	875	2.345	455	C	3M	74.4	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	975	0.533	875	2.031	455	C	3M	65.1	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	2632	0.533	875	3.081	455	C	3M	81.8	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	652	0.533	875	1.672	455	C	3M	51.2	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	3711	0.533	875	3.386	455	C	3M	98.2	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Clad	Marg	1	0.533	875	NA	455	C	3M	0.2	0.11012529546182785	NaN	NaN	-0.0017923836568711782	89.20046782104846	0.0841487195401763	91.69946815258837	1089.7309983285843	141.65478519256064	135.70668345089067	N	6
2015-06-15	3.5	3	Oed	Marg	335	0.465	854	0.511	465	D	3M	42.1	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	1302	0.465	854	2.502	465	D	3M	88.6	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	154	0.465	854	0.377	465	D	3M	20.2	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	2632	0.465	854	3.854	465	D	3M	94	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	1803	0.465	854	3.214	465	D	3M	93.9	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	652	0.465	854	0.967	465	D	3M	68.2	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	486	0.465	854	0.678	465	D	3M	56.9	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	1	0.465	854	NA	465	D	3M	0.2	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	3.5	3	Oed	Marg	975	0.465	854	1.782	465	D	3M	79.9	0.16414196663501335	94.72183752537663	577.0726369813787	0.00791304064493451	115.17764647108747	0.13250477801014057	93.69695450733789	707.1213273544541	10.465156873092097	10.735228163984985	Y	6
2015-06-15	c5.2	3	Peri	Thal	335	0.417	434	0.686	483	COB	3T	26.5	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	975	0.417	434	0.867	483	COB	3T	55.3	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	652	0.417	434	0.757	483	COB	3T	47.9	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	1302	0.417	434	0.981	483	COB	3T	58	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	486	0.417	434	0.749	483	COB	3T	36.3	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	154	0.417	434	0.588	483	COB	3T	14	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	1803	0.417	434	1.123	483	COB	3T	64.4	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	1	0.417	434	NA	483	COB	3T	0.2	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c5.2	3	Peri	Thal	2632	0.417	434	1.299	483	COB	3T	61.9	0.10575878523433385	63.76511093884485	602.92968378521	0.0131701804299587	94.31211228398791	0.08848311213525835	63.0042732109791	712.0485671284774	20.879729435806883	17.25277582810264	N	6
2015-06-15	c6.2	3	Peri	Marg	652	0.347	314	1.405	501	COB	3M	38.3	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	1803	0.347	314	1.951	501	COB	3M	46.2	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	1	0.347	314	NA	501	COB	3M	0.1	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	975	0.347	314	1.559	501	COB	3M	45.9	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	486	0.347	314	1.28	501	COB	3M	28	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	335	0.347	314	1.047	501	COB	3M	19.7	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	2632	0.347	314	2.207	501	COB	3M	36.5	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	154	0.347	314	0.749	501	COB	3M	11.3	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	c6.2	3	Peri	Marg	1302	0.347	314	1.764	501	COB	3M	43.7	NA	NA	NA	NA	NA	0.07584908548394259	43.77703343287771	577.1596737596184	NA	107.74303211674108	NA	6
2015-06-15	4.2	4	Clad	Thal	3711	0.431	1053	1.785	511	C	4T	121.6	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	1302	0.431	1053	1.197	511	C	4T	94.6	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	1803	0.431	1053	1.362	511	C	4T	111.3	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	486	0.431	1053	0.746	511	C	4T	46.9	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	2632	0.431	1053	1.572	511	C	4T	121.6	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	652	0.431	1053	0.901	511	C	4T	60.5	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	335	0.431	1053	0.558	511	C	4T	32.5	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	1	0.431	1053	NA	511	C	4T	0.2	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Clad	Thal	975	0.431	1053	1.049	511	C	4T	79.9	0.11500026484158295	123.57018475081871	1074.520871069655	0.06191827169039256	334.5665706952466	0.09928627774635972	123.42913472846966	1243.1640860158557	5.08898032733296	11.104127505628208	Y	6
2015-06-15	4.2	4	Oed	Thal	486	0.501	1500	0.534	521	D	4T	70	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	1	0.501	1500	NA	521	D	4T	0.2	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	335	0.501	1500	0.534	521	D	4T	50.7	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	652	0.501	1500	0.613	521	D	4T	88.7	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	975	0.501	1500	0.798	521	D	4T	115.1	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	154	0.501	1500	0.346	521	D	4T	23.4	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	1803	0.501	1500	1.426	521	D	4T	140.9	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	2632	0.501	1500	1.828	521	D	4T	141.5	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.2	4	Oed	Thal	1302	0.501	1500	1.055	521	D	4T	130.1	NA	NA	NA	NA	NA	0.15932816456503252	144.58161834506828	907.4454522198102	NA	10.930684785835902	NA	6
2015-06-15	4.5	4	Clad	Marg	335	0.549	1238	0.962	531	C	4M	27.4	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	1803	0.549	1238	2.595	531	C	4M	91.6	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	1	0.549	1238	NA	531	C	4M	0.2	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	2632	0.549	1238	2.975	531	C	4M	103.9	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	1302	0.549	1238	2.297	531	C	4M	77.1	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	486	0.549	1238	1.357	531	C	4M	39.2	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	3711	0.549	1238	3.389	531	C	4M	95.1	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	975	0.549	1238	2.061	531	C	4M	64.7	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Clad	Marg	652	0.549	1238	1.727	531	C	4M	50.9	NA	NA	NA	NA	NA	0.08277425345984432	100.38478025494287	1212.7536771278983	NA	75.25412533802296	NA	6
2015-06-15	4.5	4	Oed	Marg	1803	0.464	1607	3.142	541	D	4M	70.4	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	1302	0.464	1607	2.753	541	D	4M	65.6	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	975	0.464	1607	2.18	541	D	4M	65.5	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	652	0.464	1607	1.354	541	D	4M	58.1	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	335	0.464	1607	0.778	541	D	4M	38	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	2632	0.464	1607	3.469	541	D	4M	66.3	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	1	0.464	1607	NA	541	D	4M	0.2	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	154	0.464	1607	0.483	541	D	4M	19.6	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	4.5	4	Oed	Marg	486	0.464	1607	1.026	541	D	4M	50.6	0.1645053621659347	69.2335951201436	420.8592000199268	0.0060701150030942255	81.19139552723749	0.13150631116693093	68.00563446682176	517.1282949340512	18.78587551733851	12.915646377334104	N	6
2015-06-15	c7.2	4	Peri	Thal	2632	0.4	452	1.453	551	COB	4T	39.8	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	1803	0.4	452	1.261	551	COB	4T	45.4	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	1	0.4	452	NA	551	COB	4T	0.2	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	652	0.4	452	0.855	551	COB	4T	37	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	1302	0.4	452	1.103	551	COB	4T	42.7	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	975	0.4	452	0.976	551	COB	4T	39.7	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	154	0.4	452	0.549	551	COB	4T	11.8	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	335	0.4	452	0.715	551	COB	4T	23.4	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c7.2	4	Peri	Thal	486	0.4	452	0.814	551	COB	4T	30	0.09351851838753887	44.15082861715058	472.1078710228324	0.010572078213017913	63.64111179084651	0.07922867168106854	42.780076569230516	539.9570087636935	9.744701464105377	19.349181805868508	Y	6
2015-06-15	c8.2	4	Peri	Marg	335	0.236	498	0.988	560	COB	4M	18.4	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	1302	0.236	498	1.608	560	COB	4M	45.9	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	486	0.236	498	1.124	560	COB	4M	28	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	652	0.236	498	1.248	560	COB	4M	32	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	975	0.236	498	1.451	560	COB	4M	36.9	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	154	0.236	498	0.781	560	COB	4M	10.4	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	1803	0.236	498	1.751	560	COB	4M	51.5	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	2632	0.236	498	1.705	560	COB	4M	40.9	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	c8.2	4	Peri	Marg	1	0.236	498	NA	560	COB	4M	0.1	NA	NA	NA	NA	NA	0.061989967717198724	46.399096049899136	748.4936314465284	NA	83.10736074970013	NA	6
2015-06-15	2.2	2	Clad	Thal	2632	0.577	984	1.362	570	C	2T	172.4	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	1803	0.577	984	1.093	570	C	2T	161.3	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	3711	0.577	984	1.647	570	C	2T	157.4	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	1302	0.577	984	0.896	570	C	2T	143.3	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	335	0.577	984	0.334	570	C	2T	47.4	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	975	0.577	984	0.752	570	C	2T	119.2	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	486	0.577	984	0.48	570	C	2T	69.6	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	1	0.577	984	NA	570	C	2T	0.2	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Clad	Thal	652	0.577	984	0.617	570	C	2T	89.5	NA	NA	NA	NA	NA	0.15551475661701686	168.17036577681333	1081.3788314054543	NA	199.72754142114803	NA	6
2015-06-15	2.2	2	Oed	Thal	1	0.521	1483	NA	580	D	2T	0.2	NA	NA	NA	NA	NA	0.1447068297336015	160.24832500670206	1107.3998739500528	NA	119.77168187693331	NA	6
2015-06-15	2.2	2	Oed	Thal	486	0.521	1483	0.526	580	D	2T	64.5	NA	NA	NA	NA	NA	0.1447068297336015	160.24832500670206	1107.3998739500528	NA	119.77168187693331	NA	6
2015-06-15	2.2	2	Oed	Thal	2632	0.521	1483	1.705	580	D	2T	153.7	NA	NA	NA	NA	NA	0.1447068297336015	160.24832500670206	1107.3998739500528	NA	119.77168187693331	NA	6
2015-06-15	2.2	2	Oed	Thal	652	0.521	1483	0.607	580	D	2T	87.6	NA	NA	NA	NA	NA	0.1447068297336015	160.24832500670206	1107.3998739500528	NA	119.77168187693331	NA	6
2015-06-15	2.2	2	Oed	Thal	154	0.521	1483	0.267	580	D	2T	16.8	NA	NA	NA	NA	NA	0.1447068297336015	160.24832500670206	1107.3998739500528	NA	119.77168187693331	NA	6
