"2015-06-10";"07:14:12";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-09 12:50:17.999";"1433879417999";"8583000";"2015-06-09";"12:50:17";"REG1";"";"#1: alpha: 0.073, ETRm: 69.656, Ik: 954.682   ( beta: 0.021, ETRmPot: 136.915 ) ";""
"2015-06-09 12:50:17.999";"1433879417999";"8583000";"2015-06-09";"12:50:17";"REG2";"";"#1: alpha: 0.063, ETRm: 67.257, Ik: 1069.501 ";""
"2015-06-09 12:50:18.000";"1433879418000";"8583001";"2015-06-09";"12:50:18";"FO";"84";"281";"587";"1";"31.0";"0.521";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"281";"587";"0.521"
"2015-06-09 12:50:37.000";"1433879437000";"8602001";"2015-06-09";"12:50:37";"F";"85";"281";"319";"576";"31.0";"0.119";"28.8";"200";"0.84";"1.1";"0.319";"0.611";"0.227";"0.840";"0.479";"0.402";"281";"587";"0.521"
"2015-06-09 12:50:56.000";"1433879456000";"8621001";"2015-06-09";"12:50:56";"F";"86";"215";"246";"759";"31.0";"0.126";"40.2";"169";"0.84";"1.1";"0.403";"0.748";"0.317";"1.386";"0.366";"0.508";"281";"587";"0.521"
"2015-06-09 12:51:16.000";"1433879476000";"8641001";"2015-06-09";"12:51:16";"F";"87";"181";"205";"1069";"31.0";"0.117";"52.5";"149";"0.84";"1.1";"0.429";"0.817";"0.353";"1.863";"0.308";"0.575";"281";"587";"0.521"
"2015-06-09 12:51:36.000";"1433879496000";"8661001";"2015-06-09";"12:51:36";"F";"88";"161";"179";"1540";"31.0";"0.101";"65.3";"134";"0.84";"1.1";"0.400";"0.853";"0.333";"2.279";"0.274";"0.625";"281";"587";"0.521"
"2015-06-09 12:51:55.000";"1433879515000";"8680001";"2015-06-09";"12:51:55";"F";"89";"145";"156";"2203";"31.0";"0.071";"65.7";"121";"0.84";"1.1";"0.314";"0.886";"0.262";"2.763";"0.247";"0.682";"281";"587";"0.521"
"2015-06-09 12:52:15.000";"1433879535000";"8700001";"2015-06-09";"12:52:15";"F";"90";"133";"140";"3218";"32.0";"0.050";"67.6";"111";"0.84";"1.1";"0.241";"0.905";"0.201";"3.193";"0.227";"0.723";"281";"587";"0.521"
"2015-06-09 12:52:34.000";"1433879554000";"8719001";"2015-06-09";"12:52:34";"F";"91";"121";"125";"4685";"31.0";"0.032";"63.0";"101";"0.84";"1.1";"0.167";"0.922";"0.139";"3.696";"0.206";"0.762";"281";"587";"0.521"
"2015-06-09 12:52:34.001";"1433879554001";"8719002";"2015-06-09";"12:52:34";"SLCE";"";"Light Curve end ";""
"2015-06-09 12:53:25.998";"1433879605998";"8770999";"2015-06-09";"12:53:25";"C";"";"MI=8;SI=8;SW=0.8;AI=4;AW=0:20;AF=1.10;G=6;D=2;EF=0.84;FO=111;CW=0:30;CI=1;LW=0:20;LI=1;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 12:53:25.999";"1433879605999";"8771000";"2015-06-09";"12:53:25";"SLCS";"";"Light Curve start ";""
"2015-06-09 12:53:25.999";"1433879605999";"8771000";"2015-06-09";"12:53:25";"REG1";"";"#1: alpha: 0.182, ETRm: 96.401, Ik: 530.532   ( beta: 0.011, ETRmPot: 121.471 ) ";""
"2015-06-09 12:53:25.999";"1433879605999";"8771000";"2015-06-09";"12:53:25";"REG2";"";"#1: alpha: 0.148, ETRm: 95.180, Ik: 644.627 ";""
"2015-06-09 12:53:26.000";"1433879606000";"8771001";"2015-06-09";"12:53:26";"FO";"93";"158";"250";"1";"31.0";"0.368";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"158";"250";"0.368"
"2015-06-09 12:53:44.000";"1433879624000";"8789001";"2015-06-09";"12:53:44";"F";"94";"178";"294";"38";"31.0";"0.395";"6.3";"175";"0.84";"1.1";"0.975";"- 0.293";"0.959";"- 0.150";"0.712";"- 0.107";"158";"250";"0.368"
"2015-06-09 12:54:04.000";"1433879644000";"8809001";"2015-06-09";"12:54:04";"F";"95";"188";"301";"104";"31.0";"0.375";"16.4";"177";"0.84";"1.1";"0.911";"- 0.348";"0.858";"- 0.169";"0.752";"- 0.127";"158";"250";"0.368"
"2015-06-09 12:54:24.000";"1433879664000";"8829001";"2015-06-09";"12:54:24";"F";"96";"172";"261";"268";"31.0";"0.341";"38.4";"162";"0.84";"1.2";"0.899";"- 0.076";"0.847";"- 0.042";"0.688";"- 0.029";"158";"250";"0.368"
"2015-06-09 12:54:43.000";"1433879683000";"8848001";"2015-06-09";"12:54:43";"F";"97";"163";"237";"415";"31.0";"0.312";"54.4";"153";"0.84";"1.1";"0.881";"0.087";"0.827";"0.055";"0.652";"0.036";"158";"250";"0.368"
"2015-06-09 12:55:03.000";"1433879703000";"8868001";"2015-06-09";"12:55:03";"F";"98";"160";"222";"576";"31.0";"0.279";"67.5";"146";"0.84";"1.2";"0.816";"0.174";"0.745";"0.126";"0.640";"0.081";"158";"250";"0.368"
"2015-06-09 12:55:22.000";"1433879722000";"8887001";"2015-06-09";"12:55:22";"F";"99";"154";"204";"759";"31.0";"0.245";"78.1";"138";"0.84";"1.2";"0.758";"0.283";"0.679";"0.225";"0.616";"0.139";"158";"250";"0.368"
"2015-06-09 12:55:42.000";"1433879742000";"8907001";"2015-06-09";"12:55:42";"F";"100";"143";"177";"1069";"31.0";"0.192";"86.2";"125";"0.84";"1.2";"0.654";"0.435";"0.572";"0.412";"0.572";"0.236";"158";"250";"0.368"
"2015-06-09 12:56:02.000";"1433879762000";"8927001";"2015-06-09";"12:56:02";"F";"101";"132";"155";"1540";"32.0";"0.148";"95.7";"114";"0.84";"1.2";"0.561";"0.554";"0.485";"0.613";"0.528";"0.324";"158";"250";"0.368"
"2015-06-09 12:56:02.001";"1433879762001";"8927002";"2015-06-09";"12:56:02";"SLCE";"";"Light Curve end ";""
"2015-06-09 12:56:45.998";"1433879805998";"8970999";"2015-06-09";"12:56:45";"C";"";"MI=8;SI=8;SW=0.8;AI=4;AW=0:20;AF=1.10;G=6;D=2;EF=0.84;FO=111;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 12:56:45.999";"1433879805999";"8971000";"2015-06-09";"12:56:45";"SLCS";"";"Light Curve start ";""
"2015-06-09 12:56:45.999";"1433879805999";"8971000";"2015-06-09";"12:56:45";"REG1";"";"#1: alpha: 0.192, ETRm: 94.785, Ik: 492.635   ( beta: 0.004, ETRmPot: 104.635 ) ";""
"2015-06-09 12:56:45.999";"1433879805999";"8971000";"2015-06-09";"12:56:45";"REG2";"";"#1: alpha: 0.151, ETRm: 93.498, Ik: 620.233 ";""
"2015-06-09 12:56:46.000";"1433879806000";"8971001";"2015-06-09";"12:56:46";"FO";"103";"155";"269";"1";"31.0";"0.424";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"155";"269";"0.424"
"2015-06-09 12:56:55.000";"1433879815000";"8980001";"2015-06-09";"12:56:55";"F";"104";"175";"273";"104";"31.0";"0.359";"15.7";"156";"0.84";"1.2";"0.838";"- 0.026";"0.747";"- 0.015";"0.651";"- 0.010";"155";"269";"0.424"
"2015-06-09 12:57:05.000";"1433879825000";"8990001";"2015-06-09";"12:57:05";"F";"105";"163";"259";"268";"31.0";"0.371";"41.8";"152";"0.84";"1.2";"0.897";"0.061";"0.836";"0.039";"0.606";"0.023";"155";"269";"0.424"
"2015-06-09 12:57:15.000";"1433879835000";"9000001";"2015-06-09";"12:57:15";"F";"106";"157";"226";"415";"31.0";"0.305";"53.2";"140";"0.84";"1.2";"0.802";"0.246";"0.715";"0.190";"0.584";"0.111";"155";"269";"0.424"
"2015-06-09 12:57:25.000";"1433879845000";"9010001";"2015-06-09";"12:57:25";"F";"107";"149";"207";"576";"31.0";"0.280";"67.7";"132";"0.84";"1.2";"0.773";"0.342";"0.685";"0.300";"0.554";"0.166";"155";"269";"0.424"
"2015-06-09 12:57:35.000";"1433879855000";"9020001";"2015-06-09";"12:57:35";"F";"108";"139";"184";"759";"31.0";"0.245";"78.1";"122";"0.84";"1.2";"0.726";"0.456";"0.637";"0.462";"0.517";"0.238";"155";"269";"0.424"
"2015-06-09 12:57:44.000";"1433879864000";"9029001";"2015-06-09";"12:57:44";"F";"109";"135";"167";"1069";"32.0";"0.192";"86.2";"115";"0.84";"1.2";"0.615";"0.544";"0.524";"0.611";"0.502";"0.306";"155";"269";"0.424"
"2015-06-09 12:57:54.000";"1433879874000";"9039001";"2015-06-09";"12:57:54";"F";"110";"127";"148";"1540";"31.0";"0.142";"91.8";"105";"0.84";"1.2";"0.488";"0.623";"0.403";"0.818";"0.472";"0.386";"155";"269";"0.424"
"2015-06-09 12:58:04.000";"1433879884000";"9049001";"2015-06-09";"12:58:04";"F";"111";"122";"136";"2203";"31.0";"0.103";"95.3";"99";"0.84";"1.2";"0.378";"0.675";"0.307";"0.978";"0.454";"0.443";"155";"269";"0.424"
"2015-06-09 12:58:04.001";"1433879884001";"9049002";"2015-06-09";"12:58:04";"SLCE";"";"Light Curve end ";""
"2015-06-09 13:06:09.998";"1433880369998";"9534999";"2015-06-09";"13:06:09";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=7;D=2;EF=0.84;FO=106;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 13:06:09.999";"1433880369999";"9535000";"2015-06-09";"13:06:09";"SLCS";"";"Light Curve start ";""
"2015-06-09 13:06:09.999";"1433880369999";"9535000";"2015-06-09";"13:06:09";"REG1";"";"#1: alpha: 0.124, ETRm: 42.107, Ik: 338.957   ( beta: 0.000, ETRmPot: 43.099 ) ";""
"2015-06-09 13:06:09.999";"1433880369999";"9535000";"2015-06-09";"13:06:09";"REG2";"";"#1: alpha: 0.092, ETRm: 41.538, Ik: 449.345 ";""
"2015-06-09 13:06:10.000";"1433880370000";"9535001";"2015-06-09";"13:06:10";"FO";"113";"514";"1218";"1";"31.0";"0.578";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"514";"1218";"0.578"
"2015-06-09 13:06:19.000";"1433880379000";"9544001";"2015-06-09";"13:06:19";"F";"114";"701";"1018";"154";"31.0";"0.311";"20.1";"475";"0.84";"1.1";"0.584";"0.229";"0.396";"0.196";"0.576";"0.113";"514";"1218";"0.578"
"2015-06-09 13:06:29.000";"1433880389000";"9554001";"2015-06-09";"13:06:29";"F";"115";"691";"852";"335";"31.0";"0.189";"26.6";"435";"0.84";"1.2";"0.386";"0.408";"0.243";"0.430";"0.567";"0.244";"514";"1218";"0.578"
"2015-06-09 13:06:38.000";"1433880398000";"9563001";"2015-06-09";"13:06:38";"F";"116";"583";"681";"486";"31.0";"0.144";"29.4";"386";"0.84";"1.2";"0.332";"0.581";"0.220";"0.789";"0.479";"0.377";"514";"1218";"0.578"
"2015-06-09 13:06:48.000";"1433880408000";"9573001";"2015-06-09";"13:06:48";"F";"117";"487";"559";"652";"31.0";"0.129";"35.3";"343";"0.84";"1.2";"0.333";"0.693";"0.235";"1.179";"0.400";"0.471";"514";"1218";"0.578"
"2015-06-09 13:06:58.000";"1433880418000";"9583001";"2015-06-09";"13:06:58";"F";"118";"429";"474";"975";"31.0";"0.095";"38.9";"309";"0.84";"1.2";"0.273";"0.766";"0.197";"1.570";"0.352";"0.553";"514";"1218";"0.578"
"2015-06-09 13:07:08.000";"1433880428000";"9593001";"2015-06-09";"13:07:08";"F";"119";"383";"415";"1302";"31.0";"0.077";"42.1";"283";"0.84";"1.2";"0.242";"0.812";"0.179";"1.935";"0.314";"0.609";"514";"1218";"0.578"
"2015-06-09 13:07:18.000";"1433880438000";"9603001";"2015-06-09";"13:07:18";"F";"120";"351";"374";"1803";"31.0";"0.061";"46.2";"263";"0.84";"1.2";"0.207";"0.842";"0.155";"2.257";"0.288";"0.651";"514";"1218";"0.578"
"2015-06-09 13:07:27.000";"1433880447000";"9612001";"2015-06-09";"13:07:27";"F";"121";"324";"336";"2632";"31.0";"0.036";"39.8";"244";"0.84";"1.2";"0.130";"0.869";"0.098";"2.625";"0.266";"0.698";"514";"1218";"0.578"
"2015-06-09 13:07:27.001";"1433880447001";"9612002";"2015-06-09";"13:07:27";"SLCE";"";"Light Curve end ";""
"2015-06-09 13:20:06.998";"1433881206998";"10371999";"2015-06-09";"13:20:06";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=7;D=2;EF=0.84;FO=106;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 13:20:06.999";"1433881206999";"10372000";"2015-06-09";"13:20:06";"SLCS";"";"Light Curve start ";""
"2015-06-09 13:20:06.999";"1433881206999";"10372000";"2015-06-09";"13:20:06";"REG1";"";"#1: alpha: 0.116, ETRm: 113.561, Ik: 975.951   ( beta: 1.643, ETRmPot: 4511.442 ) ";""
"2015-06-09 13:20:06.999";"1433881206999";"10372000";"2015-06-09";"13:20:06";"REG2";"";"#1: alpha: 0.100, ETRm: 115.924, Ik: 1158.541 ";""
"2015-06-09 13:20:07.000";"1433881207000";"10372001";"2015-06-09";"13:20:07";"FO";"123";"677";"1181";"1";"31.0";"0.427";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"677";"1181";"0.427"
"2015-06-09 13:20:26.000";"1433881226000";"10391001";"2015-06-09";"13:20:26";"F";"124";"606";"823";"154";"31.0";"0.264";"17.1";"542";"0.84";"1.1";"0.772";"0.442";"0.690";"0.435";"0.513";"0.223";"677";"1181";"0.427"
"2015-06-09 13:20:46.000";"1433881246000";"10411001";"2015-06-09";"13:20:46";"F";"125";"527";"695";"335";"31.0";"0.242";"34.0";"483";"0.84";"1.1";"0.792";"0.579";"0.726";"0.699";"0.446";"0.312";"677";"1181";"0.427"
"2015-06-09 13:21:05.000";"1433881265000";"10430001";"2015-06-09";"13:21:05";"F";"126";"487";"631";"486";"31.0";"0.228";"46.5";"451";"0.84";"1.1";"0.800";"0.643";"0.741";"0.872";"0.412";"0.360";"677";"1181";"0.427"
"2015-06-09 13:21:25.000";"1433881285000";"10450001";"2015-06-09";"13:21:25";"F";"127";"473";"604";"652";"31.0";"0.217";"59.4";"437";"0.84";"1.2";"0.784";"0.669";"0.724";"0.955";"0.401";"0.382";"677";"1181";"0.427"
"2015-06-09 13:21:44.000";"1433881304000";"10469001";"2015-06-09";"13:21:44";"F";"128";"467";"575";"975";"31.0";"0.188";"77.0";"422";"0.84";"1.2";"0.706";"0.696";"0.638";"1.054";"0.395";"0.417";"677";"1181";"0.427"
"2015-06-09 13:22:04.000";"1433881324000";"10489001";"2015-06-09";"13:22:04";"F";"129";"462";"555";"1302";"31.0";"0.168";"91.9";"411";"0.84";"1.2";"0.646";"0.714";"0.575";"1.128";"0.391";"0.441";"677";"1181";"0.427"
"2015-06-09 13:22:24.000";"1433881344000";"10509001";"2015-06-09";"13:22:24";"F";"130";"462";"541";"1803";"31.0";"0.146";"110.6";"403";"0.84";"1.2";"0.572";"0.726";"0.499";"1.183";"0.391";"0.463";"677";"1181";"0.427"
"2015-06-09 13:22:43.000";"1433881363000";"10528001";"2015-06-09";"13:22:43";"F";"131";"456";"507";"2632";"32.0";"0.101";"111.6";"384";"0.84";"1.2";"0.415";"0.756";"0.349";"1.329";"0.386";"0.513";"677";"1181";"0.427"
"2015-06-09 13:22:43.001";"1433881363001";"10528002";"2015-06-09";"13:22:43";"SLCE";"";"Light Curve end ";""
"2015-06-09 13:26:27.998";"1433881587998";"10752999";"2015-06-09";"13:26:27";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 13:26:27.999";"1433881587999";"10753000";"2015-06-09";"13:26:27";"SLCS";"";"Light Curve start ";""
"2015-06-09 13:26:27.999";"1433881587999";"10753000";"2015-06-09";"13:26:27";"REG1";"";"#1: alpha: 0.203, ETRm: 140.155, Ik: 689.322   ( beta: 3.905, ETRmPot: 7507.148 ) ";""
"2015-06-09 13:26:27.999";"1433881587999";"10753000";"2015-06-09";"13:26:27";"REG2";"";"#1: alpha: 0.170, ETRm: 141.175, Ik: 831.142 ";""
"2015-06-09 13:26:28.000";"1433881588000";"10753001";"2015-06-09";"13:26:28";"FO";"133";"1198";"1928";"1";"31.0";"0.379";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1198";"1928";"0.379"
"2015-06-09 13:26:47.000";"1433881607000";"10772001";"2015-06-09";"13:26:47";"F";"134";"1413";"1942";"154";"31.0";"0.272";"17.6";"1203";"0.84";"1.2";"0.716";"- 0.012";"0.610";"- 0.007";"0.733";"- 0.005";"1198";"1928";"0.379"
"2015-06-09 13:27:06.000";"1433881626000";"10791001";"2015-06-09";"13:27:06";"F";"135";"995";"1404";"335";"31.0";"0.291";"40.9";"972";"0.84";"1.2";"0.947";"0.408";"0.925";"0.373";"0.516";"0.193";"1198";"1928";"0.379"
"2015-06-09 13:27:26.000";"1433881646000";"10811001";"2015-06-09";"13:27:26";"F";"136";"919";"1374";"486";"31.0";"0.331";"67.6";"958";"0.84";"1.2";"1.094";"0.430";"1.140";"0.403";"0.477";"0.192";"1198";"1928";"0.379"
"2015-06-09 13:27:45.000";"1433881665000";"10830001";"2015-06-09";"13:27:45";"F";"137";"928";"1426";"652";"31.0";"0.349";"95.6";"983";"0.84";"1.2";"1.124";"0.393";"1.191";"0.352";"0.481";"0.170";"1198";"1928";"0.379"
"2015-06-09 13:28:05.000";"1433881685000";"10850001";"2015-06-09";"13:28:05";"F";"138";"812";"1187";"975";"31.0";"0.316";"129.4";"863";"0.84";"1.2";"1.157";"0.556";"1.230";"0.624";"0.421";"0.263";"1198";"1928";"0.379"
"2015-06-09 13:28:25.000";"1433881705000";"10870001";"2015-06-09";"13:28:25";"F";"139";"675";"901";"1302";"31.0";"0.251";"137.3";"701";"0.84";"1.2";"1.130";"0.726";"1.174";"1.140";"0.350";"0.399";"1198";"1928";"0.379"
"2015-06-09 13:28:44.000";"1433881724000";"10889001";"2015-06-09";"13:28:44";"F";"140";"570";"707";"1803";"31.0";"0.194";"146.9";"578";"0.84";"1.2";"1.062";"0.823";"1.077";"1.727";"0.296";"0.510";"1198";"1928";"0.379"
"2015-06-09 13:29:04.000";"1433881744000";"10909001";"2015-06-09";"13:29:04";"F";"141";"599";"673";"2632";"31.0";"0.110";"121.6";"555";"0.84";"1.2";"0.627";"0.838";"0.581";"1.865";"0.311";"0.579";"1198";"1928";"0.379"
"2015-06-09 13:29:04.001";"1433881744001";"10909002";"2015-06-09";"13:29:04";"SLCE";"";"Light Curve end ";""
"2015-06-09 13:31:19.999";"1433881879999";"11045000";"2015-06-09";"13:31:19";"SLCS";"";"Light Curve start ";""
"2015-06-09 13:31:19.999";"1433881879999";"11045000";"2015-06-09";"13:31:19";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 74.318 ) ";""
"2015-06-09 13:31:19.999";"1433881879999";"11045000";"2015-06-09";"13:31:19";"REG2";"";"#1: alpha: 0.101, ETRm: 76.037, Ik: 753.473 ";""
"2015-06-09 13:31:20.000";"1433881880000";"11045001";"2015-06-09";"13:31:20";"FO";"142";"1015";"2635";"1";"31.0";"0.615";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1015";"2635";"0.615"
"2015-06-09 13:31:39.000";"1433881899000";"11064001";"2015-06-09";"13:31:39";"F";"143";"1341";"1934";"154";"31.0";"0.307";"19.9";"891";"0.84";"1.2";"0.569";"0.356";"0.378";"0.362";"0.509";"0.184";"1015";"2635";"0.615"
"2015-06-09 13:31:58.000";"1433881918000";"11083001";"2015-06-09";"13:31:58";"F";"144";"1227";"1609";"335";"31.0";"0.237";"33.3";"815";"0.84";"1.2";"0.481";"0.510";"0.319";"0.638";"0.466";"0.297";"1015";"2635";"0.615"
"2015-06-09 13:32:18.000";"1433881938000";"11103001";"2015-06-09";"13:32:18";"F";"145";"1133";"1438";"486";"31.0";"0.212";"43.3";"769";"0.84";"1.2";"0.456";"0.587";"0.310";"0.832";"0.430";"0.358";"1015";"2635";"0.615"
"2015-06-09 13:32:38.000";"1433881958000";"11123001";"2015-06-09";"13:32:38";"F";"146";"1070";"1322";"652";"31.0";"0.191";"52.3";"734";"0.84";"1.2";"0.429";"0.637";"0.294";"0.993";"0.406";"0.403";"1015";"2635";"0.615"
"2015-06-09 13:32:57.000";"1433881977000";"11142001";"2015-06-09";"13:32:57";"F";"147";"1041";"1230";"975";"31.0";"0.154";"63.1";"705";"0.84";"1.2";"0.360";"0.676";"0.244";"1.142";"0.395";"0.451";"1015";"2635";"0.615"
"2015-06-09 13:33:17.000";"1433881997000";"11162001";"2015-06-09";"13:33:17";"F";"148";"1010";"1157";"1302";"31.0";"0.127";"69.4";"680";"0.84";"1.2";"0.308";"0.706";"0.207";"1.277";"0.383";"0.490";"1015";"2635";"0.615"
"2015-06-09 13:33:36.000";"1433882016000";"11181001";"2015-06-09";"13:33:36";"F";"149";"988";"1097";"1803";"31.0";"0.099";"75.0";"659";"0.84";"1.2";"0.249";"0.730";"0.166";"1.402";"0.375";"0.526";"1015";"2635";"0.615"
"2015-06-09 13:33:56.000";"1433882036000";"11201001";"2015-06-09";"13:33:56";"F";"150";"967";"1041";"2632";"31.0";"0.071";"78.5";"638";"0.84";"1.2";"0.184";"0.751";"0.121";"1.531";"0.367";"0.562";"1015";"2635";"0.615"
"2015-06-09 13:33:56.001";"1433882036001";"11201002";"2015-06-09";"13:33:56";"SLCE";"";"Light Curve end ";""
"2015-06-09 13:35:24.999";"1433882124999";"11290000";"2015-06-09";"13:35:24";"SLCS";"";"Light Curve start ";""
"2015-06-09 13:35:24.999";"1433882124999";"11290000";"2015-06-09";"13:35:24";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.019, ETRmPot: 59.936 ) ";""
"2015-06-09 13:35:24.999";"1433882124999";"11290000";"2015-06-09";"13:35:24";"REG2";"";"#1: alpha: 0.123, ETRm: 120.007, Ik: 975.104 ";""
"2015-06-09 13:35:25.000";"1433882125000";"11290001";"2015-06-09";"13:35:25";"FO";"151";"1164";"2299";"1";"31.0";"0.494";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1164";"2299";"0.494"
"2015-06-09 13:35:44.000";"1433882144000";"11309001";"2015-06-09";"13:35:44";"F";"152";"1031";"1472";"154";"31.0";"0.300";"19.4";"906";"0.84";"1.2";"0.779";"0.501";"0.685";"0.562";"0.448";"0.252";"1164";"2299";"0.494"
"2015-06-09 13:36:03.000";"1433882163000";"11328001";"2015-06-09";"13:36:03";"F";"153";"883";"1287";"335";"31.0";"0.314";"44.2";"833";"0.84";"1.2";"0.890";"0.600";"0.840";"0.786";"0.384";"0.302";"1164";"2299";"0.494"
"2015-06-09 13:36:23.000";"1433882183000";"11348001";"2015-06-09";"13:36:23";"F";"154";"912";"1349";"486";"32.0";"0.324";"66.1";"858";"0.84";"1.2";"0.890";"0.567";"0.837";"0.704";"0.397";"0.279";"1164";"2299";"0.494"
"2015-06-09 13:36:42.000";"1433882202000";"11367001";"2015-06-09";"13:36:42";"F";"155";"902";"1262";"652";"31.0";"0.285";"78.0";"822";"0.84";"1.2";"0.818";"0.612";"0.745";"0.822";"0.392";"0.323";"1164";"2299";"0.494"
"2015-06-09 13:37:02.000";"1433882222000";"11387001";"2015-06-09";"13:37:02";"F";"156";"741";"945";"975";"31.0";"0.216";"88.5";"675";"0.84";"1.2";"0.756";"0.762";"0.689";"1.433";"0.322";"0.462";"1164";"2299";"0.494"
"2015-06-09 13:37:22.000";"1433882242000";"11407001";"2015-06-09";"13:37:22";"F";"157";"690";"826";"1302";"31.0";"0.165";"90.2";"612";"0.84";"1.2";"0.636";"0.811";"0.564";"1.783";"0.300";"0.535";"1164";"2299";"0.494"
"2015-06-09 13:37:41.000";"1433882261000";"11426001";"2015-06-09";"13:37:41";"F";"158";"691";"780";"1803";"31.0";"0.114";"86.3";"586";"0.84";"1.2";"0.459";"0.829";"0.389";"1.947";"0.301";"0.585";"1164";"2299";"0.494"
"2015-06-09 13:38:01.000";"1433882281000";"11446001";"2015-06-09";"13:38:01";"F";"159";"654";"756";"2632";"31.0";"0.135";"149.2";"572";"0.84";"1.2";"0.554";"0.838";"0.485";"2.041";"0.284";"0.581";"1164";"2299";"0.494"
"2015-06-09 13:38:01.001";"1433882281001";"11446002";"2015-06-09";"13:38:01";"SLCE";"";"Light Curve end ";""
"2015-06-09 13:43:32.999";"1433882612999";"11778000";"2015-06-09";"13:43:32";"SLCS";"";"Light Curve start ";""
"2015-06-09 13:43:32.999";"1433882612999";"11778000";"2015-06-09";"13:43:32";"REG1";"";"#1: alpha: 0.180, ETRm: 133.732, Ik: 741.678   ( beta: 0.134, ETRmPot: 439.289 ) ";""
"2015-06-09 13:43:32.999";"1433882612999";"11778000";"2015-06-09";"13:43:32";"REG2";"";"#1: alpha: 0.157, ETRm: 133.172, Ik: 849.732 ";""
"2015-06-09 13:43:33.000";"1433882613000";"11778001";"2015-06-09";"13:43:33";"FO";"160";"1124";"2510";"1";"31.0";"0.552";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1124";"2510";"0.552"
"2015-06-09 13:43:52.000";"1433882632000";"11797001";"2015-06-09";"13:43:52";"F";"161";"1078";"1783";"154";"31.0";"0.395";"25.5";"950";"0.84";"1.2";"0.846";"0.399";"0.746";"0.408";"0.429";"0.176";"1124";"2510";"0.552"
"2015-06-09 13:44:11.000";"1433882651000";"11816001";"2015-06-09";"13:44:11";"F";"162";"992";"1545";"335";"31.0";"0.358";"50.4";"878";"0.84";"1.2";"0.829";"0.519";"0.734";"0.625";"0.395";"0.247";"1124";"2510";"0.552"
"2015-06-09 13:44:31.000";"1433882671000";"11836001";"2015-06-09";"13:44:31";"F";"163";"951";"1424";"486";"31.0";"0.332";"67.8";"838";"0.84";"1.2";"0.807";"0.577";"0.711";"0.763";"0.379";"0.289";"1124";"2510";"0.552"
"2015-06-09 13:44:51.000";"1433882691000";"11856001";"2015-06-09";"13:44:51";"F";"164";"911";"1323";"652";"31.0";"0.311";"85.2";"802";"0.84";"1.2";"0.791";"0.624";"0.696";"0.897";"0.363";"0.326";"1124";"2510";"0.552"
"2015-06-09 13:45:10.000";"1433882710000";"11875001";"2015-06-09";"13:45:10";"F";"165";"881";"1196";"975";"31.0";"0.263";"107.7";"753";"0.84";"1.2";"0.711";"0.680";"0.608";"1.099";"0.351";"0.386";"1124";"2510";"0.552"
"2015-06-09 13:45:30.000";"1433882730000";"11895001";"2015-06-09";"13:45:30";"F";"166";"844";"1090";"1302";"31.0";"0.226";"123.6";"710";"0.84";"1.3";"0.647";"0.726";"0.544";"1.303";"0.336";"0.438";"1124";"2510";"0.552"
