"2015-06-12";"07:05:12";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-11 11:57:08.000";"1434049028000";"8800001";"2015-06-11";"11:57:08";"F";"270";"D";"506";"542";"2632";"29.0";"0.066";"73.0";"451";"0.84";"1.0";"0.396";"0.880";"0.353";"2.415";"0.273";"0.661";"1093";"1851";"0.410"
"2015-06-11 11:57:08.001";"1434049028001";"8800002";"2015-06-11";"11:57:08";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:02:04.998";"1434049324998";"9096999";"2015-06-11";"12:02:04";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 12:02:04.999";"1434049324999";"9097000";"2015-06-11";"12:02:04";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:02:04.999";"1434049324999";"9097000";"2015-06-11";"12:02:04";"REG1";"";"#1: alpha: 0.156, ETRm: 144.049, Ik: 924.944   ( beta: 2.652, ETRmPot: 6861.561 ) ";""
"2015-06-11 12:02:04.999";"1434049324999";"9097000";"2015-06-11";"12:02:04";"REG2";"";"#1: alpha: 0.137, ETRm: 140.806, Ik: 1025.310 ";""
"2015-06-11 12:02:05.000";"1434049325000";"9097001";"2015-06-11";"12:02:05";"FO";"272";"l";"1176";"2841";"1";"29.0";"0.586";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1176";"2841";"0.586"
"2015-06-11 12:02:23.000";"1434049343000";"9115001";"2015-06-11";"12:02:23";"F";"273";"D";"1229";"1653";"335";"29.0";"0.257";"36.2";"906";"0.84";"1.0";"0.568";"0.551";"0.419";"0.719";"0.433";"0.310";"1176";"2841";"0.586"
"2015-06-11 12:02:43.000";"1434049363000";"9135001";"2015-06-11";"12:02:43";"F";"274";"D";"1044";"1495";"486";"29.0";"0.302";"61.6";"857";"0.84";"1.0";"0.707";"0.617";"0.580";"0.900";"0.367";"0.331";"1176";"2841";"0.586"
"2015-06-11 12:03:03.000";"1434049383000";"9155001";"2015-06-11";"12:03:03";"F";"275";"D";"938";"1333";"652";"28.0";"0.296";"81.1";"801";"0.84";"1.0";"0.742";"0.680";"0.634";"1.131";"0.330";"0.374";"1176";"2841";"0.586"
"2015-06-11 12:03:22.000";"1434049402000";"9174001";"2015-06-11";"12:03:22";"F";"276";"D";"872";"1170";"975";"29.0";"0.255";"104.4";"739";"0.84";"1.0";"0.691";"0.741";"0.586";"1.428";"0.307";"0.438";"1176";"2841";"0.586"
"2015-06-11 12:03:42.000";"1434049422000";"9194001";"2015-06-11";"12:03:42";"F";"277";"D";"817";"1049";"1302";"29.0";"0.221";"120.9";"689";"0.84";"1.0";"0.644";"0.784";"0.543";"1.708";"0.288";"0.491";"1176";"2841";"0.586"
"2015-06-11 12:04:01.000";"1434049441000";"9213001";"2015-06-11";"12:04:01";"F";"278";"D";"768";"941";"1803";"29.0";"0.184";"139.3";"641";"0.84";"1.0";"0.577";"0.820";"0.482";"2.019";"0.270";"0.546";"1176";"2841";"0.586"
"2015-06-11 12:04:21.000";"1434049461000";"9233001";"2015-06-11";"12:04:21";"F";"279";"D";"729";"838";"2632";"29.0";"0.130";"143.7";"591";"0.84";"1.0";"0.441";"0.852";"0.358";"2.390";"0.257";"0.613";"1176";"2841";"0.586"
"2015-06-11 12:04:41.000";"1434049481000";"9253001";"2015-06-11";"12:04:41";"F";"280";"D";"674";"736";"3711";"29.0";"0.084";"130.9";"538";"0.84";"1.0";"0.313";"0.881";"0.250";"2.860";"0.237";"0.679";"1176";"2841";"0.586"
"2015-06-11 12:04:41.001";"1434049481001";"9253002";"2015-06-11";"12:04:41";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:05:10.999";"1434049510999";"9283000";"2015-06-11";"12:05:10";"SICS";"";"Induction Curve start ";""
"2015-06-11 12:05:11.000";"1434049511000";"9283001";"2015-06-11";"12:05:11";"FO";"281";"q";"7";"8";"1";"29.0";"-";"-";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"7";"8";"-"
"2015-06-11 12:05:11.001";"1434049511001";"9283002";"2015-06-11";"12:05:11";"SICE";"";"Induction Curve end ";""
"2015-06-11 12:07:46.998";"1434049666998";"9438999";"2015-06-11";"12:07:46";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 12:07:46.999";"1434049666999";"9439000";"2015-06-11";"12:07:46";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:07:46.999";"1434049666999";"9439000";"2015-06-11";"12:07:46";"REG1";"";"#1: alpha: 0.219, ETRm: 101.605, Ik: 464.089   ( beta: 0.045, ETRmPot: 176.220 ) ";""
"2015-06-11 12:07:46.999";"1434049666999";"9439000";"2015-06-11";"12:07:46";"REG2";"";"#1: alpha: 0.189, ETRm: 97.184, Ik: 514.332 ";""
"2015-06-11 12:07:47.000";"1434049667000";"9439001";"2015-06-11";"12:07:47";"FO";"283";"l";"1601";"3375";"1";"29.0";"0.526";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1601";"3375";"0.526"
"2015-06-11 12:08:06.000";"1434049686000";"9458001";"2015-06-11";"12:08:06";"F";"284";"D";"1567";"2378";"154";"29.0";"0.341";"22.1";"1335";"0.84";"1.0";"0.778";"0.412";"0.663";"0.419";"0.464";"0.195";"1601";"3375";"0.526"
"2015-06-11 12:08:26.000";"1434049706000";"9478001";"2015-06-11";"12:08:26";"F";"285";"D";"1396";"2195";"335";"29.0";"0.364";"51.2";"1276";"0.84";"1.0";"0.869";"0.482";"0.794";"0.538";"0.414";"0.222";"1601";"3375";"0.526"
"2015-06-11 12:08:45.000";"1434049725000";"9497001";"2015-06-11";"12:08:45";"F";"286";"D";"1427";"2217";"486";"29.0";"0.356";"72.7";"1283";"0.84";"1.0";"0.846";"0.474";"0.761";"0.522";"0.423";"0.221";"1601";"3375";"0.526"
"2015-06-11 12:09:05.000";"1434049745000";"9517001";"2015-06-11";"12:09:05";"F";"287";"D";"1372";"2031";"652";"29.0";"0.324";"88.7";"1218";"0.84";"1.0";"0.811";"0.542";"0.720";"0.662";"0.407";"0.269";"1601";"3375";"0.526"
"2015-06-11 12:09:25.000";"1434049765000";"9537001";"2015-06-11";"12:09:25";"F";"288";"D";"1033";"1366";"975";"29.0";"0.244";"99.9";"943";"0.84";"1.0";"0.787";"0.762";"0.718";"1.471";"0.306";"0.450";"1601";"3375";"0.526"
"2015-06-11 12:09:44.000";"1434049784000";"9556001";"2015-06-11";"12:09:44";"F";"289";"D";"877";"1065";"1302";"29.0";"0.177";"96.8";"789";"0.84";"1.0";"0.681";"0.844";"0.613";"2.169";"0.260";"0.563";"1601";"3375";"0.526"
"2015-06-11 12:10:04.000";"1434049804000";"9576001";"2015-06-11";"12:10:04";"F";"290";"D";"805";"923";"1803";"29.0";"0.128";"96.9";"708";"0.84";"1.0";"0.549";"0.879";"0.483";"2.657";"0.239";"0.633";"1601";"3375";"0.526"
"2015-06-11 12:10:23.000";"1434049823000";"9595001";"2015-06-11";"12:10:23";"F";"291";"D";"786";"854";"2632";"30.0";"0.080";"88.4";"667";"0.84";"1.0";"0.364";"0.895";"0.309";"2.952";"0.233";"0.687";"1601";"3375";"0.526"
"2015-06-11 12:10:23.001";"1434049823001";"9595002";"2015-06-11";"12:10:23";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:13:08.998";"1434049988998";"9760999";"2015-06-11";"12:13:08";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 12:13:08.999";"1434049988999";"9761000";"2015-06-11";"12:13:08";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:13:08.999";"1434049988999";"9761000";"2015-06-11";"12:13:08";"REG1";"";"#1: alpha: 0.126, ETRm: 100.976, Ik: 798.692   ( beta: 0.005, ETRmPot: 118.084 ) ";""
"2015-06-11 12:13:08.999";"1434049988999";"9761000";"2015-06-11";"12:13:08";"REG2";"";"#1: alpha: 0.101, ETRm: 99.814, Ik: 985.059 ";""
"2015-06-11 12:13:09.000";"1434049989000";"9761001";"2015-06-11";"12:13:09";"FO";"293";"l";"707";"1486";"1";"29.0";"0.524";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"707";"1486";"0.524"
"2015-06-11 12:13:28.000";"1434050008000";"9780001";"2015-06-11";"12:13:28";"F";"294";"D";"663";"828";"335";"29.0";"0.199";"28.0";"513";"0.84";"1.0";"0.524";"0.596";"0.405";"0.795";"0.446";"0.355";"707";"1486";"0.524"
"2015-06-11 12:13:47.000";"1434050027000";"9799001";"2015-06-11";"12:13:47";"F";"295";"D";"548";"713";"486";"28.0";"0.231";"47.2";"466";"0.84";"1.0";"0.668";"0.683";"0.568";"1.084";"0.369";"0.400";"707";"1486";"0.524"
"2015-06-11 12:14:07.000";"1434050047000";"9819001";"2015-06-11";"12:14:07";"F";"296";"D";"512";"652";"652";"29.0";"0.215";"58.9";"440";"0.84";"1.0";"0.660";"0.728";"0.567";"1.279";"0.345";"0.440";"707";"1486";"0.524"
"2015-06-11 12:14:26.000";"1434050066000";"9838001";"2015-06-11";"12:14:26";"F";"297";"D";"482";"594";"975";"30.0";"0.189";"77.4";"412";"0.84";"1.0";"0.615";"0.766";"0.526";"1.502";"0.324";"0.487";"707";"1486";"0.524"
"2015-06-11 12:14:46.000";"1434050086000";"9858001";"2015-06-11";"12:14:46";"F";"298";"D";"470";"556";"1302";"29.0";"0.155";"84.8";"394";"0.84";"1.0";"0.531";"0.792";"0.445";"1.673";"0.316";"0.529";"707";"1486";"0.524"
"2015-06-11 12:15:06.000";"1434050106000";"9878001";"2015-06-11";"12:15:06";"F";"299";"D";"451";"517";"1803";"29.0";"0.128";"96.9";"374";"0.84";"1.0";"0.462";"0.816";"0.383";"1.874";"0.303";"0.569";"707";"1486";"0.524"
"2015-06-11 12:15:25.000";"1434050125000";"9897001";"2015-06-11";"12:15:25";"F";"300";"D";"430";"470";"2632";"29.0";"0.085";"94.0";"349";"0.84";"1.0";"0.331";"0.845";"0.269";"2.162";"0.289";"0.626";"707";"1486";"0.524"
"2015-06-11 12:15:45.000";"1434050145000";"9917001";"2015-06-11";"12:15:45";"F";"301";"D";"408";"437";"3711";"29.0";"0.066";"102.9";"330";"0.84";"1.0";"0.271";"0.863";"0.219";"2.400";"0.275";"0.659";"707";"1486";"0.524"
"2015-06-11 12:15:45.001";"1434050145001";"9917002";"2015-06-11";"12:15:45";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:17:15.998";"1434050235998";"10007999";"2015-06-11";"12:17:15";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 12:17:15.999";"1434050235999";"10008000";"2015-06-11";"12:17:15";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:17:15.999";"1434050235999";"10008000";"2015-06-11";"12:17:15";"REG1";"";"#1: alpha: 0.169, ETRm: 66.588, Ik: 394.946   ( beta: 0.011, ETRmPot: 85.718 ) ";""
"2015-06-11 12:17:15.999";"1434050235999";"10008000";"2015-06-11";"12:17:15";"REG2";"";"#1: alpha: 0.139, ETRm: 64.541, Ik: 464.771 ";""
"2015-06-11 12:17:16.000";"1434050236000";"10008001";"2015-06-11";"12:17:16";"FO";"303";"l";"1161";"2124";"1";"29.0";"0.453";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1161";"2124";"0.453"
"2015-06-11 12:17:34.000";"1434050254000";"10026001";"2015-06-11";"12:17:34";"F";"304";"D";"1039";"1353";"154";"29.0";"0.232";"15.0";"885";"0.84";"1.0";"0.671";"0.514";"0.572";"0.570";"0.489";"0.279";"1161";"2124";"0.453"
"2015-06-11 12:17:54.000";"1434050274000";"10046001";"2015-06-11";"12:17:54";"F";"305";"D";"899";"1221";"335";"29.0";"0.264";"37.1";"827";"0.84";"1.0";"0.817";"0.591";"0.752";"0.740";"0.423";"0.313";"1161";"2124";"0.453"
"2015-06-11 12:18:14.000";"1434050294000";"10066001";"2015-06-11";"12:18:14";"F";"306";"D";"904";"1232";"486";"29.0";"0.266";"54.3";"832";"0.84";"1.0";"0.820";"0.585";"0.755";"0.724";"0.426";"0.308";"1161";"2124";"0.453"
"2015-06-11 12:18:33.000";"1434050313000";"10085001";"2015-06-11";"12:18:33";"F";"307";"D";"842";"1085";"652";"29.0";"0.224";"61.3";"762";"0.84";"1.0";"0.752";"0.665";"0.681";"0.958";"0.396";"0.380";"1161";"2124";"0.453"
"2015-06-11 12:18:53.000";"1434050333000";"10105001";"2015-06-11";"12:18:53";"F";"308";"D";"660";"781";"975";"29.0";"0.155";"63.5";"598";"0.84";"1.0";"0.661";"0.810";"0.599";"1.720";"0.311";"0.534";"1161";"2124";"0.453"
"2015-06-11 12:19:12.000";"1434050352000";"10124001";"2015-06-11";"12:19:12";"F";"309";"D";"591";"667";"1302";"29.0";"0.114";"62.3";"529";"0.84";"1.0";"0.551";"0.857";"0.493";"2.184";"0.278";"0.608";"1161";"2124";"0.453"
"2015-06-11 12:19:32.000";"1434050372000";"10144001";"2015-06-11";"12:19:32";"F";"310";"D";"568";"622";"1803";"29.0";"0.087";"65.9";"500";"0.84";"1.0";"0.443";"0.873";"0.390";"2.415";"0.267";"0.646";"1161";"2124";"0.453"
"2015-06-11 12:19:52.000";"1434050392000";"10164001";"2015-06-11";"12:19:52";"F";"311";"D";"562";"595";"2632";"29.0";"0.055";"60.8";"483";"0.84";"1.0";"0.295";"0.884";"0.254";"2.570";"0.265";"0.680";"1161";"2124";"0.453"
"2015-06-11 12:19:52.001";"1434050392001";"10164002";"2015-06-11";"12:19:52";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:22:28.999";"1434050548999";"10321000";"2015-06-11";"12:22:28";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:22:28.999";"1434050548999";"10321000";"2015-06-11";"12:22:28";"REG1";"";"#1: alpha: 0.056, ETRm: 25.146, Ik: 447.276   ( beta: 0.000, ETRmPot: 26.027 ) ";""
"2015-06-11 12:22:28.999";"1434050548999";"10321000";"2015-06-11";"12:22:28";"REG2";"";"#1: alpha: 0.043, ETRm: 24.644, Ik: 567.642 ";""
"2015-06-11 12:22:29.000";"1434050549000";"10321001";"2015-06-11";"12:22:29";"FO";"312";"l";"343";"443";"1";"29.0";"0.226";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"343";"443";"0.226"
"2015-06-11 12:22:47.000";"1434050567000";"10339001";"2015-06-11";"12:22:47";"F";"313";"D";"272";"304";"154";"29.0";"0.105";"6.8";"253";"0.84";"1.0";"0.627";"0.490";"0.583";"0.457";"0.614";"0.281";"343";"443";"0.226"
"2015-06-11 12:23:07.000";"1434050587000";"10359001";"2015-06-11";"12:23:07";"F";"314";"D";"251";"277";"335";"29.0";"0.094";"13.2";"234";"0.84";"1.0";"0.605";"0.570";"0.564";"0.599";"0.567";"0.339";"343";"443";"0.226"
"2015-06-11 12:23:26.000";"1434050606000";"10378001";"2015-06-11";"12:23:26";"F";"315";"D";"236";"258";"486";"29.0";"0.085";"17.4";"221";"0.84";"1.0";"0.595";"0.630";"0.557";"0.717";"0.533";"0.382";"343";"443";"0.226"
"2015-06-11 12:23:46.000";"1434050626000";"10398001";"2015-06-11";"12:23:46";"F";"316";"D";"223";"241";"652";"29.0";"0.075";"20.5";"208";"0.84";"1.0";"0.545";"0.670";"0.508";"0.838";"0.503";"0.422";"343";"443";"0.226"
"2015-06-11 12:24:06.000";"1434050646000";"10418001";"2015-06-11";"12:24:06";"F";"317";"D";"211";"223";"975";"29.0";"0.054";"22.1";"194";"0.84";"1.0";"0.414";"0.710";"0.381";"0.987";"0.476";"0.470";"343";"443";"0.226"
"2015-06-11 12:24:25.000";"1434050665000";"10437001";"2015-06-11";"12:24:25";"F";"318";"D";"197";"205";"1302";"29.0";"0.039";"21.3";"181";"0.84";"1.0";"0.333";"0.760";"0.306";"1.161";"0.445";"0.516";"343";"443";"0.226"
"2015-06-11 12:24:45.000";"1434050685000";"10457001";"2015-06-11";"12:24:45";"F";"319";"D";"184";"191";"1803";"29.0";"0.037";"28.0";"170";"0.84";"1.0";"0.333";"0.790";"0.308";"1.319";"0.415";"0.548";"343";"443";"0.226"
"2015-06-11 12:25:04.000";"1434050704000";"10476001";"2015-06-11";"12:25:04";"F";"320";"D";"175";"179";"2632";"29.0";"0.022";"24.3";"160";"0.84";"1.0";"0.211";"0.810";"0.193";"1.475";"0.395";"0.583";"343";"443";"0.226"
"2015-06-11 12:25:04.001";"1434050704001";"10476002";"2015-06-11";"12:25:04";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:27:05.999";"1434050825999";"10598000";"2015-06-11";"12:27:05";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:27:05.999";"1434050825999";"10598000";"2015-06-11";"12:27:05";"REG1";"";"#1: alpha: 0.062, ETRm: 33.799, Ik: 541.970   ( beta: 0.003, ETRmPot: 41.865 ) ";""
"2015-06-11 12:27:05.999";"1434050825999";"10598000";"2015-06-11";"12:27:05";"REG2";"";"#1: alpha: 0.050, ETRm: 33.399, Ik: 661.818 ";""
"2015-06-11 12:27:06.000";"1434050826000";"10598001";"2015-06-11";"12:27:06";"FO";"321";"l";"379";"549";"1";"29.0";"0.310";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"379";"549";"0.310"
"2015-06-11 12:27:25.000";"1434050845000";"10617001";"2015-06-11";"12:27:25";"F";"322";"D";"284";"322";"154";"29.0";"0.118";"7.6";"255";"0.84";"1.0";"0.567";"0.606";"0.509";"0.705";"0.517";"0.365";"379";"549";"0.310"
"2015-06-11 12:27:45.000";"1434050865000";"10637001";"2015-06-11";"12:27:45";"F";"323";"D";"249";"281";"335";"30.0";"0.114";"16.0";"229";"0.84";"1.0";"0.615";"0.694";"0.566";"0.954";"0.454";"0.432";"379";"549";"0.310"
"2015-06-11 12:28:04.000";"1434050884000";"10656001";"2015-06-11";"12:28:04";"F";"324";"D";"225";"254";"486";"29.0";"0.114";"23.3";"210";"0.84";"1.0";"0.659";"0.741";"0.615";"1.161";"0.410";"0.476";"379";"549";"0.310"
"2015-06-11 12:28:24.000";"1434050904000";"10676001";"2015-06-11";"12:28:24";"F";"325";"D";"212";"231";"652";"29.0";"0.082";"22.5";"194";"0.84";"1.0";"0.514";"0.782";"0.470";"1.377";"0.386";"0.532";"379";"549";"0.310"
"2015-06-11 12:28:43.000";"1434050923000";"10695001";"2015-06-11";"12:28:43";"F";"326";"D";"197";"212";"975";"29.0";"0.071";"29.1";"181";"0.84";"1.0";"0.484";"0.818";"0.445";"1.590";"0.359";"0.570";"379";"549";"0.310"
"2015-06-11 12:29:03.000";"1434050943000";"10715001";"2015-06-11";"12:29:03";"F";"327";"D";"185";"197";"1302";"29.0";"0.061";"33.4";"170";"0.84";"1.1";"0.444";"0.841";"0.408";"1.787";"0.337";"0.602";"379";"549";"0.310"
"2015-06-11 12:29:23.000";"1434050963000";"10735001";"2015-06-11";"12:29:23";"F";"328";"D";"174";"182";"1803";"29.0";"0.044";"33.3";"158";"0.84";"1.0";"0.333";"0.859";"0.302";"2.016";"0.317";"0.639";"379";"549";"0.310"
"2015-06-11 12:29:42.000";"1434050982000";"10754001";"2015-06-11";"12:29:42";"F";"329";"D";"164";"169";"2632";"30.0";"0.030";"33.2";"148";"0.84";"1.1";"0.238";"0.876";"0.215";"2.249";"0.299";"0.671";"379";"549";"0.310"
"2015-06-11 12:29:42.001";"1434050982001";"10754002";"2015-06-11";"12:29:42";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:38:51.998";"1434051531998";"11303999";"2015-06-11";"12:38:51";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 12:38:51.999";"1434051531999";"11304000";"2015-06-11";"12:38:51";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:38:51.999";"1434051531999";"11304000";"2015-06-11";"12:38:51";"REG1";"";"#1: alpha: 0.126, ETRm: 108.756, Ik: 864.949   ( beta: 0.020, ETRmPot: 173.779 ) ";""
"2015-06-11 12:38:51.999";"1434051531999";"11304000";"2015-06-11";"12:38:51";"REG2";"";"#1: alpha: 0.106, ETRm: 107.328, Ik: 1011.278 ";""
"2015-06-11 12:38:52.000";"1434051532000";"11304001";"2015-06-11";"12:38:52";"FO";"331";"l";"899";"1857";"1";"29.0";"0.516";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"899";"1857";"0.516"
"2015-06-11 12:39:11.000";"1434051551000";"11323001";"2015-06-11";"12:39:11";"F";"332";"D";"757";"962";"335";"30.0";"0.213";"30.0";"620";"0.84";"1.0";"0.599";"0.643";"0.491";"0.930";"0.408";"0.379";"899";"1857";"0.516"
"2015-06-11 12:39:30.000";"1434051570000";"11342001";"2015-06-11";"12:39:30";"F";"333";"D";"660";"870";"486";"30.0";"0.241";"49.2";"580";"0.84";"1.0";"0.724";"0.697";"0.636";"1.134";"0.355";"0.404";"899";"1857";"0.516"
"2015-06-11 12:39:50.000";"1434051590000";"11362001";"2015-06-11";"12:39:50";"F";"334";"D";"593";"770";"652";"30.0";"0.230";"63.0";"534";"0.84";"1.0";"0.750";"0.754";"0.675";"1.412";"0.319";"0.451";"899";"1857";"0.516"
"2015-06-11 12:40:10.000";"1434051610000";"11382001";"2015-06-11";"12:40:10";"F";"335";"D";"548";"679";"975";"30.0";"0.193";"79.0";"489";"0.84";"1.0";"0.689";"0.802";"0.615";"1.735";"0.295";"0.512";"899";"1857";"0.516"
"2015-06-11 12:40:29.000";"1434051629000";"11401001";"2015-06-11";"12:40:29";"F";"336";"D";"512";"616";"1302";"30.0";"0.169";"92.4";"455";"0.84";"1.0";"0.646";"0.832";"0.574";"2.015";"0.276";"0.555";"899";"1857";"0.516"
"2015-06-11 12:40:49.000";"1434051649000";"11421001";"2015-06-11";"12:40:49";"F";"337";"D";"478";"553";"1803";"30.0";"0.136";"103.0";"420";"0.84";"1.0";"0.564";"0.861";"0.496";"2.358";"0.257";"0.607";"899";"1857";"0.516"
"2015-06-11 12:41:08.000";"1434051668000";"11440001";"2015-06-11";"12:41:08";"F";"338";"D";"450";"498";"2632";"30.0";"0.096";"106.1";"387";"0.84";"1.0";"0.432";"0.884";"0.372";"2.729";"0.242";"0.662";"899";"1857";"0.516"
"2015-06-11 12:41:28.000";"1434051688000";"11460001";"2015-06-11";"12:41:28";"F";"339";"D";"425";"456";"3711";"30.0";"0.068";"106.0";"361";"0.84";"1.0";"0.326";"0.901";"0.277";"3.072";"0.229";"0.703";"899";"1857";"0.516"
"2015-06-11 12:41:28.001";"1434051688001";"11460002";"2015-06-11";"12:41:28";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:43:59.998";"1434051839998";"11611999";"2015-06-11";"12:43:59";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 12:43:59.999";"1434051839999";"11612000";"2015-06-11";"12:43:59";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:43:59.999";"1434051839999";"11612000";"2015-06-11";"12:43:59";"REG1";"";"#1: alpha: 0.179, ETRm: 56.796, Ik: 317.272   ( beta: 0.005, ETRmPot: 65.041 ) ";""
"2015-06-11 12:43:59.999";"1434051839999";"11612000";"2015-06-11";"12:43:59";"REG2";"";"#1: alpha: 0.142, ETRm: 55.287, Ik: 388.144 ";""
"2015-06-11 12:44:00.000";"1434051840000";"11612001";"2015-06-11";"12:44:00";"FO";"341";"l";"1302";"2203";"1";"30.0";"0.409";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1302";"2203";"0.409"
"2015-06-11 12:44:20.000";"1434051860000";"11632001";"2015-06-11";"12:44:20";"F";"342";"D";"1101";"1462";"154";"30.0";"0.247";"16.0";"1002";"0.84";"1.0";"0.785";"0.489";"0.714";"0.507";"0.500";"0.253";"1302";"2203";"0.409"
"2015-06-11 12:44:39.000";"1434051879000";"11651001";"2015-06-11";"12:44:39";"F";"343";"D";"937";"1302";"335";"30.0";"0.280";"39.4";"924";"0.84";"1.0";"0.966";"0.580";"0.953";"0.692";"0.425";"0.295";"1302";"2203";"0.409"
"2015-06-11 12:44:59.000";"1434051899000";"11671001";"2015-06-11";"12:44:59";"F";"344";"D";"890";"1183";"486";"30.0";"0.248";"50.6";"862";"0.84";"1.0";"0.913";"0.644";"0.884";"0.862";"0.404";"0.348";"1302";"2203";"0.409"
"2015-06-11 12:45:18.000";"1434051918000";"11690001";"2015-06-11";"12:45:18";"F";"345";"D";"751";"925";"652";"30.0";"0.188";"51.5";"717";"0.84";"1.0";"0.837";"0.769";"0.799";"1.382";"0.341";"0.471";"1302";"2203";"0.409"
"2015-06-11 12:45:38.000";"1434051938000";"11710001";"2015-06-11";"12:45:38";"F";"346";"D";"623";"719";"975";"30.0";"0.134";"54.9";"587";"0.84";"1.0";"0.727";"0.853";"0.685";"2.064";"0.283";"0.583";"1302";"2203";"0.409"
"2015-06-11 12:45:58.000";"1434051958000";"11730001";"2015-06-11";"12:45:58";"F";"347";"D";"577";"642";"1302";"30.0";"0.101";"55.2";"534";"0.84";"1.0";"0.602";"0.880";"0.557";"2.431";"0.262";"0.637";"1302";"2203";"0.409"
"2015-06-11 12:46:17.000";"1434051977000";"11749001";"2015-06-11";"12:46:17";"F";"348";"D";"559";"603";"1803";"30.0";"0.073";"55.3";"507";"0.84";"1.0";"0.458";"0.893";"0.415";"2.653";"0.254";"0.673";"1302";"2203";"0.409"
"2015-06-11 12:46:37.000";"1434051997000";"11769001";"2015-06-11";"12:46:37";"F";"349";"D";"552";"580";"2632";"30.0";"0.048";"53.1";"491";"0.84";"1.0";"0.315";"0.901";"0.280";"2.798";"0.251";"0.701";"1302";"2203";"0.409"
"2015-06-11 12:46:37.001";"1434051997001";"11769002";"2015-06-11";"12:46:37";"SLCE";"";"Light Curve end ";""
"2015-06-11 12:50:03.999";"1434052203999";"11976000";"2015-06-11";"12:50:03";"SLCS";"";"Light Curve start ";""
"2015-06-11 12:50:03.999";"1434052203999";"11976000";"2015-06-11";"12:50:03";"REG1";"";"#1: alpha: 0.108, ETRm: 65.311, Ik: 604.523   ( beta: 0.024, ETRmPot: 116.984 ) ";""
