"2015-06-16";"07:08:34";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-15 13:12:21.000";"1434399141000";"12922001";"2015-06-15";"13:12:21";"F";"519";"613";"665";"3711";"27.0";"0.078";"121.6";"523";"0.84";"1.0";"0.366";"0.822";"0.312";"1.785";"0.331";"0.591";"1053";"1852";"0.431"
"2015-06-15 13:12:21.001";"1434399141001";"12922002";"2015-06-15";"13:12:21";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:15:11.998";"1434399311998";"13092999";"2015-06-15";"13:15:11";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 13:15:11.999";"1434399311999";"13093000";"2015-06-15";"13:15:11";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:15:11.999";"1434399311999";"13093000";"2015-06-15";"13:15:11";"REG1";"";"#1: alpha: 0.182, ETRm: 144.415, Ik: 792.394   ( beta: 2.539, ETRmPot: 5663.860 ) ";""
"2015-06-15 13:15:11.999";"1434399311999";"13093000";"2015-06-15";"13:15:11";"REG2";"";"#1: alpha: 0.159, ETRm: 144.582, Ik: 907.446 ";""
"2015-06-15 13:15:12.000";"1434399312000";"13093001";"2015-06-15";"13:15:12";"FO";"521";"1500";"3006";"1";"27.0";"0.501";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1500";"3006";"0.501"
"2015-06-15 13:15:30.000";"1434399330000";"13111001";"2015-06-15";"13:15:30";"F";"522";"1424";"2233";"154";"26.0";"0.362";"23.4";"1279";"0.84";"1.0";"0.848";"0.367";"0.762";"0.346";"0.474";"0.164";"1500";"3006";"0.501"
"2015-06-15 13:15:50.000";"1434399350000";"13131001";"2015-06-15";"13:15:50";"F";"523";"1254";"1959";"335";"27.0";"0.360";"50.7";"1184";"0.84";"1.0";"0.910";"0.485";"0.859";"0.534";"0.417";"0.223";"1500";"3006";"0.501"
"2015-06-15 13:16:10.000";"1434399370000";"13151001";"2015-06-15";"13:16:10";"F";"524";"1288";"1960";"486";"27.0";"0.343";"70.0";"1185";"0.84";"1.0";"0.867";"0.485";"0.798";"0.534";"0.428";"0.229";"1500";"3006";"0.501"
"2015-06-15 13:16:29.000";"1434399389000";"13170001";"2015-06-15";"13:16:29";"F";"525";"1260";"1864";"652";"27.0";"0.324";"88.7";"1149";"0.84";"1.0";"0.845";"0.525";"0.771";"0.613";"0.419";"0.257";"1500";"3006";"0.501"
"2015-06-15 13:16:49.000";"1434399409000";"13190001";"2015-06-15";"13:16:49";"F";"526";"1203";"1672";"975";"27.0";"0.281";"115.1";"1073";"0.84";"1.0";"0.783";"0.602";"0.698";"0.798";"0.400";"0.319";"1500";"3006";"0.501"
"2015-06-15 13:17:08.000";"1434399428000";"13209001";"2015-06-15";"13:17:08";"F";"527";"1115";"1463";"1302";"28.0";"0.238";"130.1";"983";"0.84";"1.0";"0.725";"0.681";"0.639";"1.055";"0.371";"0.391";"1500";"3006";"0.501"
"2015-06-15 13:17:28.000";"1434399448000";"13229001";"2015-06-15";"13:17:28";"F";"528";"1008";"1239";"1803";"27.0";"0.186";"140.9";"876";"0.84";"1.0";"0.636";"0.759";"0.553";"1.426";"0.335";"0.479";"1500";"3006";"0.501"
"2015-06-15 13:17:48.000";"1434399468000";"13249001";"2015-06-15";"13:17:48";"F";"529";"927";"1063";"2632";"27.0";"0.128";"141.5";"784";"0.84";"1.0";"0.487";"0.815";"0.412";"1.828";"0.308";"0.564";"1500";"3006";"0.501"
"2015-06-15 13:17:48.001";"1434399468001";"13249002";"2015-06-15";"13:17:48";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:20:25.998";"1434399625998";"13406999";"2015-06-15";"13:20:25";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 13:20:25.999";"1434399625999";"13407000";"2015-06-15";"13:20:25";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:20:25.999";"1434399625999";"13407000";"2015-06-15";"13:20:25";"REG1";"";"#1: alpha: 0.095, ETRm: 100.651, Ik: 1058.931   ( beta: 1.524, ETRmPot: 4521.645 ) ";""
"2015-06-15 13:20:25.999";"1434399625999";"13407000";"2015-06-15";"13:20:25";"REG2";"";"#1: alpha: 0.083, ETRm: 100.385, Ik: 1212.755 ";""
"2015-06-15 13:20:26.000";"1434399626000";"13407001";"2015-06-15";"13:20:26";"FO";"531";"1238";"2743";"1";"27.0";"0.549";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1238";"2743";"0.549"
"2015-06-15 13:20:44.000";"1434399644000";"13425001";"2015-06-15";"13:20:44";"F";"532";"1126";"1398";"335";"27.0";"0.195";"27.4";"863";"0.84";"1.0";"0.508";"0.645";"0.389";"0.962";"0.410";"0.395";"1238";"2743";"0.549"
"2015-06-15 13:21:04.000";"1434399664000";"13445001";"2015-06-15";"13:21:04";"F";"533";"941";"1164";"486";"27.0";"0.192";"39.2";"768";"0.84";"1.0";"0.563";"0.737";"0.459";"1.357";"0.343";"0.465";"1238";"2743";"0.549"
"2015-06-15 13:21:23.000";"1434399683000";"13464001";"2015-06-15";"13:21:23";"F";"534";"819";"1006";"652";"27.0";"0.186";"50.9";"696";"0.84";"1.0";"0.603";"0.794";"0.512";"1.727";"0.299";"0.515";"1238";"2743";"0.549"
"2015-06-15 13:21:43.000";"1434399703000";"13484001";"2015-06-15";"13:21:43";"F";"535";"754";"896";"975";"27.0";"0.158";"64.7";"641";"0.84";"1.0";"0.557";"0.831";"0.474";"2.061";"0.275";"0.567";"1238";"2743";"0.549"
"2015-06-15 13:22:03.000";"1434399723000";"13504001";"2015-06-15";"13:22:03";"F";"536";"715";"832";"1302";"27.0";"0.141";"77.1";"608";"0.84";"1.0";"0.522";"0.851";"0.444";"2.297";"0.261";"0.598";"1238";"2743";"0.549"
"2015-06-15 13:22:22.000";"1434399742000";"13523001";"2015-06-15";"13:22:22";"F";"537";"671";"763";"1803";"27.0";"0.121";"91.6";"570";"0.84";"1.0";"0.477";"0.872";"0.405";"2.595";"0.245";"0.634";"1238";"2743";"0.549"
"2015-06-15 13:22:42.000";"1434399762000";"13543001";"2015-06-15";"13:22:42";"F";"538";"625";"690";"2632";"27.0";"0.094";"103.9";"528";"0.84";"1.0";"0.401";"0.892";"0.339";"2.975";"0.228";"0.678";"1238";"2743";"0.549"
"2015-06-15 13:23:01.000";"1434399781000";"13562001";"2015-06-15";"13:23:01";"F";"539";"587";"625";"3711";"28.0";"0.061";"95.1";"489";"0.84";"1.0";"0.279";"0.910";"0.232";"3.389";"0.214";"0.725";"1238";"2743";"0.549"
"2015-06-15 13:23:01.001";"1434399781001";"13562002";"2015-06-15";"13:23:01";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:26:57.998";"1434400017998";"13798999";"2015-06-15";"13:26:57";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 13:26:57.999";"1434400017999";"13799000";"2015-06-15";"13:26:57";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:26:58.000";"1434400018000";"13799001";"2015-06-15";"13:26:58";"FO";"541";"1607";"2999";"1";"27.0";"0.464";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1607";"2999";"0.464"
"2015-06-15 13:27:16.000";"1434400036000";"13817001";"2015-06-15";"13:27:16";"F";"542";"1409";"2022";"154";"27.0";"0.303";"19.6";"1276";"0.84";"1.0";"0.822";"0.464";"0.744";"0.483";"0.470";"0.227";"1607";"2999";"0.464"
"2015-06-15 13:27:36.000";"1434400056000";"13837001";"2015-06-15";"13:27:36";"F";"543";"1232";"1687";"335";"27.0";"0.270";"38.0";"1134";"0.84";"1.0";"0.823";"0.603";"0.758";"0.778";"0.411";"0.319";"1607";"2999";"0.464"
"2015-06-15 13:27:56.000";"1434400076000";"13857001";"2015-06-15";"13:27:56";"F";"544";"1113";"1480";"486";"27.0";"0.248";"50.6";"1037";"0.84";"1.0";"0.828";"0.682";"0.771";"1.026";"0.371";"0.381";"1607";"2999";"0.464"
"2015-06-15 13:28:15.000";"1434400095000";"13876001";"2015-06-15";"13:28:15";"F";"545";"1004";"1274";"652";"27.0";"0.212";"58.1";"931";"0.84";"1.0";"0.787";"0.754";"0.730";"1.354";"0.335";"0.453";"1607";"2999";"0.464"
"2015-06-15 13:28:35.000";"1434400115000";"13896001";"2015-06-15";"13:28:35";"F";"546";"792";"943";"975";"27.0";"0.160";"65.5";"741";"0.84";"1.0";"0.748";"0.855";"0.700";"2.180";"0.264";"0.576";"1607";"2999";"0.464"
"2015-06-15 13:28:54.000";"1434400134000";"13915001";"2015-06-15";"13:28:54";"F";"547";"703";"799";"1302";"27.0";"0.120";"65.6";"649";"0.84";"1.0";"0.640";"0.892";"0.591";"2.753";"0.234";"0.646";"1607";"2999";"0.464"
"2015-06-15 13:29:14.000";"1434400154000";"13935001";"2015-06-15";"13:29:14";"F";"548";"657";"724";"1803";"27.0";"0.093";"70.4";"599";"0.84";"1.0";"0.536";"0.910";"0.489";"3.142";"0.219";"0.688";"1607";"2999";"0.464"
"2015-06-15 13:29:34.000";"1434400174000";"13955001";"2015-06-15";"13:29:34";"F";"549";"631";"671";"2632";"27.0";"0.060";"66.3";"562";"0.84";"1.0";"0.367";"0.922";"0.327";"3.469";"0.210";"0.730";"1607";"2999";"0.464"
"2015-06-15 13:29:34.001";"1434400174001";"13955002";"2015-06-15";"13:29:34";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:30:38.999";"1434400238999";"14020000";"2015-06-15";"13:30:38";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:30:39.000";"1434400239000";"14020001";"2015-06-15";"13:30:39";"FO";"550";"0";"0";"1";"27.0";"-";"-";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"0";"0";"-"
"2015-06-15 13:30:39.001";"1434400239001";"14020002";"2015-06-15";"13:30:39";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:32:12.999";"1434400332999";"14114000";"2015-06-15";"13:32:12";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:32:13.000";"1434400333000";"14114001";"2015-06-15";"13:32:13";"FO";"551";"452";"753";"1";"27.0";"0.400";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"452";"753";"0.400"
"2015-06-15 13:32:32.000";"1434400352000";"14133001";"2015-06-15";"13:32:32";"F";"552";"397";"486";"154";"27.0";"0.183";"11.8";"340";"0.84";"1.0";"0.610";"0.515";"0.522";"0.549";"0.527";"0.290";"452";"753";"0.400"
"2015-06-15 13:32:52.000";"1434400372000";"14153001";"2015-06-15";"13:32:52";"F";"553";"366";"439";"335";"27.0";"0.166";"23.4";"316";"0.84";"1.0";"0.593";"0.591";"0.512";"0.715";"0.486";"0.348";"452";"753";"0.400"
"2015-06-15 13:33:11.000";"1434400391000";"14172001";"2015-06-15";"13:33:11";"F";"554";"354";"415";"486";"26.0";"0.147";"30.0";"304";"0.84";"1.0";"0.550";"0.631";"0.472";"0.814";"0.470";"0.383";"452";"753";"0.400"
"2015-06-15 13:33:31.000";"1434400411000";"14192001";"2015-06-15";"13:33:31";"F";"555";"351";"406";"652";"27.0";"0.135";"37.0";"299";"0.84";"1.0";"0.514";"0.645";"0.438";"0.855";"0.466";"0.399";"452";"753";"0.400"
"2015-06-15 13:33:50.000";"1434400430000";"14211001";"2015-06-15";"13:33:50";"F";"556";"344";"381";"975";"27.0";"0.097";"39.7";"285";"0.84";"1.0";"0.385";"0.681";"0.319";"0.976";"0.457";"0.446";"452";"753";"0.400"
"2015-06-15 13:34:10.000";"1434400450000";"14231001";"2015-06-15";"13:34:10";"F";"557";"330";"358";"1302";"27.0";"0.078";"42.7";"272";"0.84";"1.0";"0.326";"0.714";"0.269";"1.103";"0.438";"0.484";"452";"753";"0.400"
"2015-06-15 13:34:30.000";"1434400470000";"14251001";"2015-06-15";"13:34:30";"F";"558";"313";"333";"1803";"27.0";"0.060";"45.4";"257";"0.84";"1.0";"0.263";"0.748";"0.216";"1.261";"0.416";"0.524";"452";"753";"0.400"
"2015-06-15 13:34:49.000";"1434400489000";"14270001";"2015-06-15";"13:34:49";"F";"559";"296";"307";"2632";"27.0";"0.036";"39.8";"241";"0.84";"1.0";"0.167";"0.781";"0.136";"1.453";"0.393";"0.571";"452";"753";"0.400"
"2015-06-15 13:34:49.001";"1434400489001";"14270002";"2015-06-15";"13:34:49";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:36:24.999";"1434400584999";"14366000";"2015-06-15";"13:36:24";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:36:25.000";"1434400585000";"14366001";"2015-06-15";"13:36:25";"FO";"560";"498";"652";"1";"27.0";"0.236";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"498";"652";"0.236"
"2015-06-15 13:36:44.000";"1434400604000";"14385001";"2015-06-15";"13:36:44";"F";"561";"307";"366";"154";"27.0";"0.161";"10.4";"312";"0.84";"1.0";"1.093";"0.649";"1.111";"0.781";"0.471";"0.368";"498";"652";"0.236"
"2015-06-15 13:37:03.000";"1434400623000";"14404001";"2015-06-15";"13:37:03";"F";"562";"285";"328";"335";"27.0";"0.131";"18.4";"284";"0.84";"1.0";"0.977";"0.714";"0.974";"0.988";"0.437";"0.432";"498";"652";"0.236"
"2015-06-15 13:37:23.000";"1434400643000";"14424001";"2015-06-15";"13:37:23";"F";"563";"265";"307";"486";"27.0";"0.137";"28.0";"268";"0.84";"1.0";"1.077";"0.747";"1.089";"1.124";"0.406";"0.457";"498";"652";"0.236"
"2015-06-15 13:37:42.000";"1434400662000";"14443001";"2015-06-15";"13:37:42";"F";"564";"256";"290";"652";"27.0";"0.117";"32.0";"255";"0.84";"1.0";"0.971";"0.773";"0.967";"1.248";"0.393";"0.490";"498";"652";"0.236"
"2015-06-15 13:38:02.000";"1434400682000";"14463001";"2015-06-15";"13:38:02";"F";"565";"242";"266";"975";"27.0";"0.090";"36.9";"236";"0.84";"1.0";"0.800";"0.805";"0.780";"1.451";"0.371";"0.539";"498";"652";"0.236"
"2015-06-15 13:38:22.000";"1434400702000";"14483001";"2015-06-15";"13:38:22";"F";"566";"229";"250";"1302";"27.0";"0.084";"45.9";"223";"0.84";"1.0";"0.778";"0.825";"0.758";"1.608";"0.351";"0.565";"498";"652";"0.236"
"2015-06-15 13:38:41.000";"1434400721000";"14502001";"2015-06-15";"13:38:41";"F";"567";"221";"237";"1803";"27.0";"0.068";"51.5";"213";"0.84";"1.0";"0.667";"0.844";"0.643";"1.751";"0.339";"0.593";"498";"652";"0.236"
"2015-06-15 13:39:01.000";"1434400741000";"14522001";"2015-06-15";"13:39:01";"F";"568";"232";"241";"2632";"27.0";"0.037";"40.9";"216";"0.84";"1.0";"0.360";"0.838";"0.335";"1.705";"0.356";"0.607";"498";"652";"0.236"
"2015-06-15 13:39:01.001";"1434400741001";"14522002";"2015-06-15";"13:39:01";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:43:47.998";"1434401027998";"14808999";"2015-06-15";"13:43:47";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 13:43:47.999";"1434401027999";"14809000";"2015-06-15";"13:43:47";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:43:48.000";"1434401028000";"14809001";"2015-06-15";"13:43:48";"FO";"570";"984";"2327";"1";"27.0";"0.577";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"984";"2327";"0.577"
"2015-06-15 13:44:06.000";"1434401046000";"14827001";"2015-06-15";"13:44:06";"F";"571";"1156";"1744";"335";"27.0";"0.337";"47.4";"862";"0.84";"1.0";"0.667";"0.343";"0.497";"0.334";"0.497";"0.166";"984";"2327";"0.577"
"2015-06-15 13:44:26.000";"1434401066000";"14847001";"2015-06-15";"13:44:26";"F";"572";"1036";"1572";"486";"27.0";"0.341";"69.6";"818";"0.84";"1.0";"0.711";"0.439";"0.561";"0.480";"0.445";"0.214";"984";"2327";"0.577"
"2015-06-15 13:44:46.000";"1434401086000";"14867001";"2015-06-15";"13:44:46";"F";"573";"969";"1439";"652";"27.0";"0.327";"89.5";"780";"0.84";"1.0";"0.713";"0.509";"0.574";"0.617";"0.416";"0.257";"984";"2327";"0.577"
"2015-06-15 13:45:05.000";"1434401105000";"14886001";"2015-06-15";"13:45:05";"F";"574";"941";"1328";"975";"27.0";"0.291";"119.2";"747";"0.84";"1.0";"0.666";"0.567";"0.529";"0.752";"0.404";"0.305";"984";"2327";"0.577"
"2015-06-15 13:45:25.000";"1434401125000";"14906001";"2015-06-15";"13:45:25";"F";"575";"905";"1227";"1302";"27.0";"0.262";"143.3";"714";"0.84";"1.0";"0.628";"0.618";"0.495";"0.896";"0.389";"0.349";"984";"2327";"0.577"
"2015-06-15 13:45:44.000";"1434401144000";"14925001";"2015-06-15";"13:45:44";"F";"576";"875";"1112";"1803";"27.0";"0.213";"161.3";"673";"0.84";"1.0";"0.540";"0.673";"0.415";"1.093";"0.376";"0.411";"984";"2327";"0.577"
"2015-06-15 13:46:04.000";"1434401164000";"14945001";"2015-06-15";"13:46:04";"F";"577";"831";"985";"2632";"27.0";"0.156";"172.4";"624";"0.84";"1.0";"0.427";"0.731";"0.321";"1.362";"0.357";"0.487";"984";"2327";"0.577"
"2015-06-15 13:46:24.000";"1434401184000";"14965001";"2015-06-15";"13:46:24";"F";"578";"790";"879";"3711";"27.0";"0.101";"157.4";"580";"0.84";"1.0";"0.298";"0.777";"0.219";"1.647";"0.339";"0.560";"984";"2327";"0.577"
"2015-06-15 13:46:24.001";"1434401184001";"14965002";"2015-06-15";"13:46:24";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:49:11.998";"1434401351998";"15132999";"2015-06-15";"13:49:11";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 13:49:11.999";"1434401351999";"15133000";"2015-06-15";"13:49:11";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:49:12.000";"1434401352000";"15133001";"2015-06-15";"13:49:12";"FO";"580";"1483";"3097";"1";"27.0";"0.521";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1483";"3097";"0.521"
"2015-06-15 13:49:32.000";"1434401372000";"15153001";"2015-06-15";"13:49:32";"F";"581";"1811";"2445";"154";"27.0";"0.259";"16.8";"1315";"0.84";"1.0";"0.561";"0.300";"0.407";"0.267";"0.585";"0.156";"1483";"3097";"0.521"
"2015-06-15 13:49:51.000";"1434401391000";"15172001";"2015-06-15";"13:49:51";"F";"582";"1509";"2108";"335";"27.0";"0.284";"40.0";"1211";"0.84";"1.0";"0.668";"0.444";"0.536";"0.469";"0.487";"0.229";"1483";"3097";"0.521"
"2015-06-15 13:50:11.000";"1434401411000";"15192001";"2015-06-15";"13:50:11";"F";"583";"1387";"2029";"486";"27.0";"0.316";"64.5";"1184";"0.84";"1.0";"0.760";"0.476";"0.649";"0.526";"0.448";"0.236";"1483";"3097";"0.521"
"2015-06-15 13:50:31.000";"1434401431000";"15212001";"2015-06-15";"13:50:31";"F";"584";"1310";"1927";"652";"27.0";"0.320";"87.6";"1149";"0.84";"1.0";"0.793";"0.518";"0.696";"0.607";"0.423";"0.257";"1483";"3097";"0.521"
"2015-06-15 13:50:50.000";"1434401450000";"15231001";"2015-06-15";"13:50:50";"F";"585";"1191";"1656";"975";"27.0";"0.281";"115.1";"1047";"0.84";"1.0";"0.764";"0.623";"0.672";"0.870";"0.385";"0.334";"1483";"3097";"0.521"
"2015-06-15 13:51:10.000";"1434401470000";"15251001";"2015-06-15";"13:51:10";"F";"586";"1106";"1468";"1302";"27.0";"0.247";"135.1";"968";"0.84";"1.0";"0.724";"0.690";"0.634";"1.110";"0.357";"0.396";"1483";"3097";"0.521"
"2015-06-15 13:51:29.000";"1434401489000";"15270001";"2015-06-15";"13:51:29";"F";"587";"1035";"1292";"1803";"27.0";"0.199";"150.7";"889";"0.84";"1.0";"0.638";"0.750";"0.548";"1.397";"0.334";"0.467";"1483";"3097";"0.521"
"2015-06-15 13:51:49.000";"1434401509000";"15290001";"2015-06-15";"13:51:49";"F";"588";"986";"1145";"2632";"27.0";"0.139";"153.7";"816";"0.84";"1.0";"0.483";"0.796";"0.400";"1.705";"0.318";"0.543";"1483";"3097";"0.521"
"2015-06-15 13:51:49.001";"1434401509001";"15290002";"2015-06-15";"13:51:49";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:53:44.998";"1434401624998";"15405999";"2015-06-15";"13:53:44";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 13:53:44.999";"1434401624999";"15406000";"2015-06-15";"13:53:44";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:53:45.000";"1434401625000";"15406001";"2015-06-15";"13:53:45";"FO";"590";"890";"1647";"1";"27.0";"0.460";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"890";"1647";"0.460"
"2015-06-15 13:54:05.000";"1434401645000";"15426001";"2015-06-15";"13:54:05";"F";"591";"747";"904";"335";"27.0";"0.174";"24.5";"616";"0.84";"1.0";"0.545";"0.620";"0.449";"0.822";"0.454";"0.372";"890";"1647";"0.460"
"2015-06-15 13:54:24.000";"1434401664000";"15445001";"2015-06-15";"13:54:24";"F";"592";"666";"799";"486";"27.0";"0.166";"33.9";"566";"0.84";"1.0";"0.571";"0.692";"0.485";"1.061";"0.404";"0.430";"890";"1647";"0.460"
"2015-06-15 13:54:44.000";"1434401684000";"15465001";"2015-06-15";"13:54:44";"F";"593";"608";"732";"652";"27.0";"0.169";"46.3";"531";"0.84";"1.0";"0.617";"0.734";"0.539";"1.250";"0.369";"0.462";"890";"1647";"0.460"
"2015-06-15 13:55:04.000";"1434401704000";"15485001";"2015-06-15";"13:55:04";"F";"594";"583";"681";"975";"27.0";"0.144";"59.0";"504";"0.84";"1.0";"0.554";"0.766";"0.479";"1.419";"0.354";"0.502";"890";"1647";"0.460"
"2015-06-15 13:55:23.000";"1434401723000";"15504001";"2015-06-15";"13:55:23";"F";"595";"563";"649";"1302";"27.0";"0.133";"72.7";"486";"0.84";"1.0";"0.528";"0.785";"0.456";"1.538";"0.342";"0.525";"890";"1647";"0.460"
"2015-06-15 13:55:43.000";"1434401743000";"15524001";"2015-06-15";"13:55:43";"F";"596";"544";"609";"1803";"27.0";"0.107";"81.0";"463";"0.84";"1.0";"0.445";"0.807";"0.379";"1.704";"0.330";"0.563";"890";"1647";"0.460"
"2015-06-15 13:56:02.000";"1434401762000";"15543001";"2015-06-15";"13:56:02";"F";"597";"533";"582";"2632";"27.0";"0.084";"92.9";"447";"0.84";"1.1";"0.363";"0.822";"0.304";"1.830";"0.324";"0.592";"890";"1647";"0.460"
"2015-06-15 13:56:22.000";"1434401782000";"15563001";"2015-06-15";"13:56:22";"F";"598";"515";"545";"3711";"27.0";"0.055";"85.7";"425";"0.84";"1.1";"0.250";"0.841";"0.206";"2.022";"0.313";"0.632";"890";"1647";"0.460"
"2015-06-15 13:56:22.001";"1434401782001";"15563002";"2015-06-15";"13:56:22";"SLCE";"";"Light Curve end ";""
"2015-06-15 13:59:41.998";"1434401981998";"15762999";"2015-06-15";"13:59:41";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 13:59:41.999";"1434401981999";"15763000";"2015-06-15";"13:59:41";"SLCS";"";"Light Curve start ";""
"2015-06-15 13:59:42.000";"1434401982000";"15763001";"2015-06-15";"13:59:42";"FO";"600";"1689";"3386";"1";"27.0";"0.501";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1689";"3386";"0.501"
"2015-06-15 14:00:01.000";"1434402001000";"15782001";"2015-06-15";"14:00:01";"F";"601";"1503";"2183";"154";"27.0";"0.311";"20.1";"1325";"0.84";"1.0";"0.793";"0.494";"0.699";"0.551";"0.444";"0.245";"1689";"3386";"0.501"
"2015-06-15 14:00:21.000";"1434402021000";"15802001";"2015-06-15";"14:00:21";"F";"602";"1395";"1948";"335";"27.0";"0.284";"40.0";"1234";"0.84";"1.0";"0.775";"0.579";"0.686";"0.738";"0.412";"0.304";"1689";"3386";"0.501"
"2015-06-15 14:00:40.000";"1434402040000";"15821001";"2015-06-15";"14:00:40";"F";"603";"1294";"1755";"486";"27.0";"0.263";"53.7";"1154";"0.84";"1.0";"0.767";"0.646";"0.684";"0.929";"0.382";"0.355";"1689";"3386";"0.501"
"2015-06-15 14:01:00.000";"1434402060000";"15841001";"2015-06-15";"14:01:00";"F";"604";"1164";"1507";"652";"27.0";"0.228";"62.4";"1041";"0.84";"1.0";"0.736";"0.725";"0.658";"1.247";"0.344";"0.428";"1689";"3386";"0.501"
"2015-06-15 14:01:20.000";"1434402080000";"15861001";"2015-06-15";"14:01:20";"F";"605";"875";"1037";"975";"27.0";"0.156";"63.9";"793";"0.84";"1.0";"0.664";"0.856";"0.602";"2.265";"0.258";"0.586";"1689";"3386";"0.501"
"2015-06-15 14:01:39.000";"1434402099000";"15880001";"2015-06-15";"14:01:39";"F";"606";"759";"860";"1302";"27.0";"0.117";"64.0";"685";"0.84";"1.0";"0.577";"0.897";"0.521";"2.937";"0.224";"0.659";"1689";"3386";"0.501"
"2015-06-15 14:01:59.000";"1434402119000";"15900001";"2015-06-15";"14:01:59";"F";"607";"698";"761";"1803";"27.0";"0.083";"62.9";"621";"0.84";"1.0";"0.450";"0.918";"0.400";"3.449";"0.206";"0.711";"1689";"3386";"0.501"
"2015-06-15 14:02:18.000";"1434402138000";"15919001";"2015-06-15";"14:02:18";"F";"608";"667";"707";"2632";"27.0";"0.057";"63.0";"584";"0.84";"1.1";"0.325";"0.928";"0.285";"3.789";"0.197";"0.746";"1689";"3386";"0.501"
"2015-06-15 14:02:18.001";"1434402138001";"15919002";"2015-06-15";"14:02:18";"SLCE";"";"Light Curve end ";""
"2015-06-15 14:03:56.999";"1434402236999";"16018000";"2015-06-15";"14:03:56";"SLCS";"";"Light Curve start ";""
