"2015-06-11";"05:58:41";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-10 13:41:40.001";"1433968900001";"10935002";"2015-06-10";"13:41:40";"SLCE";"";"Light Curve end ";""
"2015-06-10 13:45:36.999";"1433969136999";"11172000";"2015-06-10";"13:45:36";"SLCS";"";"Light Curve start ";""
"2015-06-10 13:45:37.000";"1433969137000";"11172001";"2015-06-10";"13:45:37";"FO";"267";"l";"353";"634";"1";"29.0";"0.443";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"353";"634";"0.443"
"2015-06-10 13:45:56.000";"1433969156000";"11191001";"2015-06-10";"13:45:56";"F";"268";"B";"353";"448";"154";"29.0";"0.212";"13.7";"287";"0.84";"1.1";"0.590";"0.427";"0.480";"0.415";"0.557";"0.231";"353";"634";"0.443"
"2015-06-10 13:46:15.000";"1433969175000";"11210001";"2015-06-10";"13:46:15";"F";"269";"B";"328";"390";"335";"31.0";"0.159";"22.4";"262";"0.84";"1.1";"0.484";"0.544";"0.387";"0.626";"0.517";"0.324";"353";"634";"0.443"
"2015-06-10 13:46:35.000";"1433969195000";"11230001";"2015-06-10";"13:46:35";"F";"270";"B";"270";"316";"486";"29.0";"0.146";"29.8";"226";"0.84";"1.1";"0.511";"0.680";"0.428";"1.006";"0.426";"0.428";"353";"634";"0.443"
"2015-06-10 13:46:54.000";"1433969214000";"11249001";"2015-06-10";"13:46:54";"F";"271";"B";"238";"272";"652";"29.0";"0.125";"34.2";"203";"0.84";"1.1";"0.493";"0.754";"0.421";"1.331";"0.375";"0.500";"353";"634";"0.443"
"2015-06-10 13:47:14.000";"1433969234000";"11269001";"2015-06-10";"13:47:14";"F";"272";"B";"217";"241";"975";"29.0";"0.100";"41.0";"185";"0.84";"1.1";"0.429";"0.801";"0.366";"1.631";"0.342";"0.558";"353";"634";"0.443"
"2015-06-10 13:47:34.000";"1433969254000";"11289001";"2015-06-10";"13:47:34";"F";"273";"B";"198";"219";"1302";"29.0";"0.096";"52.5";"172";"0.84";"1.1";"0.447";"0.833";"0.388";"1.895";"0.312";"0.592";"353";"634";"0.443"
"2015-06-10 13:47:53.000";"1433969273000";"11308001";"2015-06-10";"13:47:53";"F";"274";"B";"181";"196";"1803";"29.0";"0.077";"58.3";"157";"0.84";"1.1";"0.385";"0.861";"0.334";"2.235";"0.285";"0.638";"353";"634";"0.443"
"2015-06-10 13:48:13.000";"1433969293000";"11328001";"2015-06-10";"13:48:13";"F";"275";"B";"162";"172";"2632";"29.0";"0.058";"64.1";"141";"0.84";"1.1";"0.323";"0.890";"0.281";"2.686";"0.256";"0.686";"353";"634";"0.443"
"2015-06-10 13:48:13.001";"1433969293001";"11328002";"2015-06-10";"13:48:13";"SLCE";"";"Light Curve end ";""
"2015-06-10 13:55:02.998";"1433969702998";"11737999";"2015-06-10";"13:55:02";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 13:55:02.999";"1433969702999";"11738000";"2015-06-10";"13:55:02";"SLCS";"";"Light Curve start ";""
"2015-06-10 13:55:03.000";"1433969703000";"11738001";"2015-06-10";"13:55:03";"FO";"277";"l";"729";"1372";"1";"29.0";"0.469";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"729";"1372";"0.469"
"2015-06-10 13:55:22.000";"1433969722000";"11757001";"2015-06-10";"13:55:22";"F";"278";"B";"658";"856";"154";"30.0";"0.231";"14.9";"552";"0.84";"1.1";"0.651";"0.527";"0.546";"0.603";"0.480";"0.289";"729";"1372";"0.469"
"2015-06-10 13:55:42.000";"1433969742000";"11777001";"2015-06-10";"13:55:42";"F";"279";"B";"558";"679";"335";"29.0";"0.178";"25.0";"473";"0.84";"1.1";"0.587";"0.680";"0.498";"1.021";"0.407";"0.415";"729";"1372";"0.469"
"2015-06-10 13:56:01.000";"1433969761000";"11796001";"2015-06-10";"13:56:01";"F";"280";"B";"480";"570";"486";"29.0";"0.158";"32.3";"417";"0.84";"1.1";"0.588";"0.762";"0.511";"1.407";"0.350";"0.492";"729";"1372";"0.469"
"2015-06-10 13:56:21.000";"1433969781000";"11816001";"2015-06-10";"13:56:21";"F";"281";"B";"433";"511";"652";"29.0";"0.153";"41.9";"385";"0.84";"1.1";"0.619";"0.804";"0.550";"1.685";"0.316";"0.531";"729";"1372";"0.469"
"2015-06-10 13:56:40.000";"1433969800000";"11835001";"2015-06-10";"13:56:40";"F";"282";"B";"402";"455";"975";"29.0";"0.116";"47.5";"352";"0.84";"1.1";"0.515";"0.840";"0.451";"2.015";"0.293";"0.591";"729";"1372";"0.469"
"2015-06-10 13:57:00.000";"1433969820000";"11855001";"2015-06-10";"13:57:00";"F";"283";"B";"372";"412";"1302";"29.0";"0.097";"53.0";"326";"0.84";"1.1";"0.465";"0.866";"0.408";"2.330";"0.271";"0.632";"729";"1372";"0.469"
"2015-06-10 13:57:20.000";"1433969840000";"11875001";"2015-06-10";"13:57:20";"F";"284";"B";"341";"368";"1803";"29.0";"0.073";"55.3";"298";"0.84";"1.1";"0.386";"0.891";"0.337";"2.728";"0.249";"0.678";"729";"1372";"0.469"
"2015-06-10 13:57:39.000";"1433969859000";"11894001";"2015-06-10";"13:57:39";"F";"285";"B";"314";"329";"2632";"29.0";"0.046";"50.9";"272";"0.84";"1.1";"0.263";"0.911";"0.228";"3.170";"0.229";"0.725";"729";"1372";"0.469"
"2015-06-10 13:57:39.001";"1433969859001";"11894002";"2015-06-10";"13:57:39";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:12:52.998";"1433970772998";"12807999";"2015-06-10";"14:12:52";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 14:12:52.999";"1433970772999";"12808000";"2015-06-10";"14:12:52";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:12:53.000";"1433970773000";"12808001";"2015-06-10";"14:12:53";"FO";"287";"l";"1090";"2563";"1";"29.0";"0.575";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1090";"2563";"0.575"
"2015-06-10 14:13:13.000";"1433970793000";"12828001";"2015-06-10";"14:13:13";"F";"288";"B";"1105";"1499";"335";"29.0";"0.263";"37.0";"837";"0.84";"1.0";"0.595";"0.551";"0.451";"0.710";"0.431";"0.306";"1090";"2563";"0.575"
"2015-06-10 14:13:32.000";"1433970812000";"12847001";"2015-06-10";"14:13:32";"F";"289";"B";"949";"1331";"486";"29.0";"0.287";"58.6";"782";"0.84";"1.0";"0.696";"0.627";"0.574";"0.926";"0.370";"0.343";"1090";"2563";"0.575"
"2015-06-10 14:13:52.000";"1433970832000";"12867001";"2015-06-10";"14:13:52";"F";"290";"B";"867";"1207";"652";"29.0";"0.282";"77.2";"738";"0.84";"1.0";"0.725";"0.682";"0.617";"1.123";"0.338";"0.380";"1090";"2563";"0.575"
"2015-06-10 14:14:11.000";"1433970851000";"12886001";"2015-06-10";"14:14:11";"F";"291";"B";"809";"1059";"975";"29.0";"0.236";"96.6";"680";"0.84";"1.0";"0.660";"0.743";"0.555";"1.420";"0.316";"0.448";"1090";"2563";"0.575"
"2015-06-10 14:14:31.000";"1433970871000";"12906001";"2015-06-10";"14:14:31";"F";"292";"B";"768";"961";"1302";"29.0";"0.201";"109.9";"638";"0.84";"1.0";"0.598";"0.781";"0.497";"1.667";"0.300";"0.499";"1090";"2563";"0.575"
"2015-06-10 14:14:51.000";"1433970891000";"12926001";"2015-06-10";"14:14:51";"F";"293";"B";"710";"841";"1803";"29.0";"0.156";"118.1";"583";"0.84";"1.0";"0.508";"0.825";"0.417";"2.048";"0.277";"0.567";"1090";"2563";"0.575"
"2015-06-10 14:15:10.000";"1433970910000";"12945001";"2015-06-10";"14:15:10";"F";"294";"B";"656";"731";"2632";"29.0";"0.103";"113.9";"528";"0.84";"1.0";"0.369";"0.862";"0.297";"2.506";"0.256";"0.641";"1090";"2563";"0.575"
"2015-06-10 14:15:30.000";"1433970930000";"12965001";"2015-06-10";"14:15:30";"F";"295";"B";"607";"652";"3711";"29.0";"0.069";"107.5";"485";"0.84";"1.0";"0.269";"0.887";"0.215";"2.931";"0.237";"0.694";"1090";"2563";"0.575"
"2015-06-10 14:15:30.001";"1433970930001";"12965002";"2015-06-10";"14:15:30";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:19:29.998";"1433971169998";"13204999";"2015-06-10";"14:19:29";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 14:19:29.999";"1433971169999";"13205000";"2015-06-10";"14:19:29";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:19:30.000";"1433971170000";"13205001";"2015-06-10";"14:19:30";"FO";"297";"l";"1594";"2967";"1";"29.0";"0.463";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1594";"2967";"0.463"
"2015-06-10 14:19:49.000";"1433971189000";"13224001";"2015-06-10";"14:19:49";"F";"298";"C";"1691";"2500";"154";"29.0";"0.324";"21.0";"1449";"0.84";"1.0";"0.770";"0.235";"0.660";"0.187";"0.570";"0.106";"1594";"2967";"0.463"
"2015-06-10 14:20:08.000";"1433971208000";"13243001";"2015-06-10";"14:20:08";"F";"299";"C";"1388";"2180";"335";"29.0";"0.363";"51.1";"1335";"0.84";"1.0";"0.937";"0.385";"0.901";"0.361";"0.468";"0.169";"1594";"2967";"0.463"
"2015-06-10 14:20:28.000";"1433971228000";"13263001";"2015-06-10";"14:20:28";"F";"300";"C";"1350";"2090";"486";"29.0";"0.354";"72.3";"1301";"0.84";"1.0";"0.938";"0.425";"0.904";"0.420";"0.455";"0.191";"1594";"2967";"0.463"
"2015-06-10 14:20:47.000";"1433971247000";"13282001";"2015-06-10";"14:20:47";"F";"301";"C";"1120";"1634";"652";"28.0";"0.315";"86.3";"1108";"0.84";"1.0";"0.977";"0.617";"0.967";"0.816";"0.377";"0.308";"1594";"2967";"0.463"
"2015-06-10 14:21:07.000";"1433971267000";"13302001";"2015-06-10";"14:21:07";"F";"302";"C";"928";"1199";"975";"29.0";"0.226";"92.5";"889";"0.84";"1.0";"0.874";"0.774";"0.837";"1.475";"0.313";"0.461";"1594";"2967";"0.463"
"2015-06-10 14:21:27.000";"1433971287000";"13322001";"2015-06-10";"14:21:27";"F";"303";"C";"874";"1047";"1302";"29.0";"0.165";"90.2";"803";"0.84";"1.0";"0.709";"0.822";"0.651";"1.834";"0.295";"0.540";"1594";"2967";"0.463"
"2015-06-10 14:21:46.000";"1433971306000";"13341001";"2015-06-10";"14:21:46";"F";"304";"C";"837";"947";"1803";"29.0";"0.116";"87.8";"743";"0.84";"1.0";"0.539";"0.851";"0.478";"2.133";"0.282";"0.602";"1594";"2967";"0.463"
"2015-06-10 14:22:06.000";"1433971326000";"13361001";"2015-06-10";"14:22:06";"F";"305";"C";"825";"887";"2632";"29.0";"0.070";"77.4";"705";"0.84";"1.1";"0.341";"0.867";"0.291";"2.345";"0.278";"0.652";"1594";"2967";"0.463"
"2015-06-10 14:22:06.001";"1433971326001";"13361002";"2015-06-10";"14:22:06";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:24:58.998";"1433971498998";"13533999";"2015-06-10";"14:24:58";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 14:24:58.999";"1433971498999";"13534000";"2015-06-10";"14:24:58";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:24:59.000";"1433971499000";"13534001";"2015-06-10";"14:24:59";"FO";"307";"l";"617";"1142";"1";"28.0";"0.460";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"617";"1142";"0.460"
"2015-06-10 14:25:18.000";"1433971518000";"13553001";"2015-06-10";"14:25:18";"F";"308";"C";"561";"689";"335";"28.0";"0.186";"26.2";"455";"0.84";"1.0";"0.547";"0.554";"0.444";"0.657";"0.491";"0.323";"617";"1142";"0.460"
"2015-06-10 14:25:37.000";"1433971537000";"13572001";"2015-06-10";"14:25:37";"F";"309";"C";"489";"621";"486";"29.0";"0.213";"43.5";"425";"0.84";"1.0";"0.673";"0.627";"0.585";"0.839";"0.428";"0.359";"617";"1142";"0.460"
"2015-06-10 14:25:57.000";"1433971557000";"13592001";"2015-06-10";"14:25:57";"F";"310";"C";"459";"579";"652";"29.0";"0.207";"56.7";"404";"0.84";"1.0";"0.686";"0.667";"0.604";"0.972";"0.402";"0.391";"617";"1142";"0.460"
"2015-06-10 14:26:17.000";"1433971577000";"13612001";"2015-06-10";"14:26:17";"F";"311";"C";"434";"526";"975";"29.0";"0.175";"71.7";"378";"0.84";"1.0";"0.622";"0.718";"0.542";"1.171";"0.380";"0.445";"617";"1142";"0.460"
"2015-06-10 14:26:36.000";"1433971596000";"13631001";"2015-06-10";"14:26:36";"F";"312";"C";"416";"489";"1302";"29.0";"0.149";"81.5";"358";"0.84";"1.0";"0.557";"0.750";"0.479";"1.335";"0.364";"0.487";"617";"1142";"0.460"
"2015-06-10 14:26:56.000";"1433971616000";"13651001";"2015-06-10";"14:26:56";"F";"313";"C";"394";"452";"1803";"29.0";"0.128";"96.9";"338";"0.84";"1.1";"0.509";"0.783";"0.437";"1.527";"0.345";"0.527";"617";"1142";"0.460"
"2015-06-10 14:27:15.000";"1433971635000";"13670001";"2015-06-10";"14:27:15";"F";"314";"C";"377";"413";"2632";"29.0";"0.087";"96.2";"316";"0.84";"1.1";"0.371";"0.815";"0.311";"1.765";"0.330";"0.583";"617";"1142";"0.460"
"2015-06-10 14:27:35.000";"1433971655000";"13690001";"2015-06-10";"14:27:35";"F";"315";"C";"359";"383";"3711";"29.0";"0.063";"98.2";"298";"0.84";"1.1";"0.282";"0.838";"0.234";"1.982";"0.314";"0.623";"617";"1142";"0.460"
"2015-06-10 14:27:35.001";"1433971655001";"13690002";"2015-06-10";"14:27:35";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:29:23.999";"1433971763999";"13799000";"2015-06-10";"14:29:23";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:29:24.000";"1433971764000";"13799001";"2015-06-10";"14:29:24";"FO";"316";"l";"1305";"2043";"1";"28.0";"0.361";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1305";"2043";"0.361"
"2015-06-10 14:29:44.000";"1433971784000";"13819001";"2015-06-10";"14:29:44";"F";"317";"C";"1003";"1200";"335";"29.0";"0.164";"23.1";"901";"0.84";"1.1";"0.659";"0.595";"0.592";"0.703";"0.491";"0.345";"1305";"2043";"0.361"
"2015-06-10 14:30:03.000";"1433971803000";"13838001";"2015-06-10";"14:30:03";"F";"318";"C";"945";"1214";"486";"29.0";"0.222";"45.3";"909";"0.84";"1.1";"0.882";"0.587";"0.848";"0.683";"0.463";"0.315";"1305";"2043";"0.361"
"2015-06-10 14:30:23.000";"1433971823000";"13858001";"2015-06-10";"14:30:23";"F";"319";"C";"936";"1194";"652";"28.0";"0.216";"59.1";"897";"0.84";"1.1";"0.869";"0.598";"0.833";"0.711";"0.458";"0.326";"1305";"2043";"0.361"
"2015-06-10 14:30:43.000";"1433971843000";"13878001";"2015-06-10";"14:30:43";"F";"320";"C";"800";"930";"975";"29.0";"0.140";"57.3";"740";"0.84";"1.1";"0.684";"0.743";"0.633";"1.197";"0.392";"0.468";"1305";"2043";"0.361"
"2015-06-10 14:31:02.000";"1433971862000";"13897001";"2015-06-10";"14:31:02";"F";"321";"C";"702";"781";"1302";"29.0";"0.101";"55.2";"642";"0.84";"1.1";"0.568";"0.812";"0.519";"1.616";"0.344";"0.555";"1305";"2043";"0.361"
"2015-06-10 14:31:22.000";"1433971882000";"13917001";"2015-06-10";"14:31:22";"F";"322";"C";"658";"713";"1803";"29.0";"0.077";"58.3";"595";"0.84";"1.1";"0.466";"0.840";"0.421";"1.865";"0.322";"0.601";"1305";"2043";"0.361"
"2015-06-10 14:31:41.000";"1433971901000";"13936001";"2015-06-10";"14:31:41";"F";"323";"C";"649";"685";"2632";"28.0";"0.053";"58.6";"576";"0.84";"1.1";"0.330";"0.852";"0.293";"1.982";"0.318";"0.629";"1305";"2043";"0.361"
"2015-06-10 14:32:01.000";"1433971921000";"13956001";"2015-06-10";"14:32:01";"F";"324";"C";"645";"669";"3711";"29.0";"0.036";"56.1";"564";"0.84";"1.1";"0.229";"0.858";"0.200";"2.054";"0.316";"0.648";"1305";"2043";"0.361"
"2015-06-10 14:32:01.001";"1433971921001";"13956002";"2015-06-10";"14:32:01";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:34:20.998";"1433972060998";"14095999";"2015-06-10";"14:34:20";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 14:34:21.000";"1433972061000";"14096001";"2015-06-10";"14:34:21";"F";"326";"C";"199";"291";"1";"29.0";"0.316";"0.1";"269";"0.84";"1.1";"4.182";"0.970";"5.653";"6.021";"0.097";"0.587";"1305";"2043";"0.361"
"2015-06-10 14:42:42.998";"1433972562998";"14597999";"2015-06-10";"14:42:42";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 14:42:42.999";"1433972562999";"14598000";"2015-06-10";"14:42:42";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:42:43.000";"1433972563000";"14598001";"2015-06-10";"14:42:43";"FO";"328";"l";"330";"397";"1";"29.0";"0.169";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"330";"397";"0.169"
"2015-06-10 14:43:02.000";"1433972582000";"14617001";"2015-06-10";"14:43:02";"F";"329";"C";"240";"267";"154";"29.0";"0.101";"6.5";"235";"0.84";"1.0";"0.844";"0.522";"0.826";"0.487";"0.605";"0.294";"330";"397";"0.169"
"2015-06-10 14:43:22.000";"1433972602000";"14637001";"2015-06-10";"14:43:22";"F";"330";"C";"220";"240";"335";"29.0";"0.083";"11.7";"214";"0.84";"1.0";"0.769";"0.612";"0.748";"0.654";"0.554";"0.363";"330";"397";"0.169"
"2015-06-10 14:43:41.000";"1433972621000";"14656001";"2015-06-10";"14:43:41";"F";"331";"C";"211";"231";"486";"29.0";"0.087";"17.8";"207";"0.84";"1.0";"0.833";"0.642";"0.817";"0.719";"0.531";"0.382";"330";"397";"0.169"
"2015-06-10 14:44:01.000";"1433972641000";"14676001";"2015-06-10";"14:44:01";"F";"332";"C";"206";"224";"652";"29.0";"0.080";"21.9";"201";"0.84";"1.0";"0.783";"0.657";"0.764";"0.772";"0.519";"0.401";"330";"397";"0.169"
"2015-06-10 14:44:20.000";"1433972660000";"14695001";"2015-06-10";"14:44:20";"F";"333";"C";"198";"212";"975";"28.0";"0.066";"27.0";"191";"0.84";"1.0";"0.667";"0.687";"0.643";"0.873";"0.499";"0.435";"330";"397";"0.169"
"2015-06-10 14:44:32.000";"1433972672000";"14707001";"2015-06-10";"14:44:32";"F";"334";"C";"187";"222";"1";"29.0";"0.158";"0.1";"199";"0.84";"1.0";"1.522";"0.657";"1.620";"0.788";"0.471";"0.371";"330";"397";"0.169"
"2015-06-10 14:44:34.000";"1433972674000";"14709001";"2015-06-10";"14:44:34";"F";"335";"C";"188";"221";"1";"29.0";"0.149";"0.1";"199";"0.84";"1.0";"1.500";"0.672";"1.588";"0.796";"0.474";"0.377";"330";"397";"0.169"
"2015-06-10 14:44:34.001";"1433972674001";"14709002";"2015-06-10";"14:44:34";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:45:26.999";"1433972726999";"14762000";"2015-06-10";"14:45:26";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:45:27.000";"1433972727000";"14762001";"2015-06-10";"14:45:27";"FO";"336";"l";"430";"542";"1";"29.0";"0.207";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"430";"542";"0.207"
"2015-06-10 14:45:46.000";"1433972746000";"14781001";"2015-06-10";"14:45:46";"F";"337";"C";"316";"354";"154";"29.0";"0.107";"6.9";"303";"0.84";"1.0";"0.745";"0.545";"0.714";"0.531";"0.583";"0.310";"430";"542";"0.207"
"2015-06-10 14:46:05.000";"1433972765000";"14800001";"2015-06-10";"14:46:05";"F";"338";"C";"284";"316";"335";"29.0";"0.101";"14.2";"274";"0.84";"1.0";"0.762";"0.625";"0.735";"0.715";"0.524";"0.375";"430";"542";"0.207"
"2015-06-10 14:46:25.000";"1433972785000";"14820001";"2015-06-10";"14:46:25";"F";"339";"C";"261";"287";"486";"29.0";"0.091";"18.6";"252";"0.84";"1.0";"0.743";"0.687";"0.717";"0.889";"0.482";"0.427";"430";"542";"0.207"
"2015-06-10 14:46:45.000";"1433972805000";"14840001";"2015-06-10";"14:46:45";"F";"340";"C";"246";"273";"652";"29.0";"0.099";"27.1";"241";"0.84";"1.0";"0.844";"0.714";"0.827";"0.985";"0.454";"0.447";"430";"542";"0.207"
"2015-06-10 14:47:04.000";"1433972824000";"14859001";"2015-06-10";"14:47:04";"F";"341";"C";"233";"251";"975";"31.0";"0.072";"29.5";"224";"0.84";"1.0";"0.667";"0.759";"0.641";"1.159";"0.430";"0.498";"430";"542";"0.207"
"2015-06-10 14:47:24.000";"1433972844000";"14879001";"2015-06-10";"14:47:24";"F";"342";"C";"220";"235";"1302";"29.0";"0.064";"35.0";"211";"0.84";"1.0";"0.625";"0.786";"0.599";"1.306";"0.406";"0.530";"430";"542";"0.207"
"2015-06-10 14:47:43.000";"1433972863000";"14898001";"2015-06-10";"14:47:43";"F";"343";"C";"207";"217";"1803";"29.0";"0.046";"34.8";"197";"0.84";"1.0";"0.500";"0.821";"0.476";"1.498";"0.382";"0.572";"430";"542";"0.207"
"2015-06-10 14:48:03.000";"1433972883000";"14918001";"2015-06-10";"14:48:03";"F";"344";"C";"196";"202";"2632";"29.0";"0.030";"33.2";"184";"0.84";"1.0";"0.333";"0.839";"0.313";"1.683";"0.362";"0.608";"430";"542";"0.207"
"2015-06-10 14:48:03.001";"1433972883001";"14918002";"2015-06-10";"14:48:03";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:51:07.998";"1433973067998";"15102999";"2015-06-10";"14:51:07";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 14:51:07.999";"1433973067999";"15103000";"2015-06-10";"14:51:07";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:51:08.000";"1433973068000";"15103001";"2015-06-10";"14:51:08";"FO";"346";"l";"695";"1556";"1";"29.0";"0.553";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"695";"1556";"0.553"
"2015-06-10 14:51:26.000";"1433973086000";"15121001";"2015-06-10";"14:51:26";"F";"347";"C";"731";"1043";"335";"29.0";"0.299";"42.1";"570";"0.84";"1.1";"0.660";"0.451";"0.515";"0.492";"0.470";"0.231";"695";"1556";"0.553"
"2015-06-10 14:51:46.000";"1433973106000";"15141001";"2015-06-10";"14:51:46";"F";"348";"C";"635";"933";"486";"29.0";"0.319";"65.1";"535";"0.84";"1.0";"0.749";"0.538";"0.631";"0.668";"0.408";"0.273";"695";"1556";"0.553"
"2015-06-10 14:52:06.000";"1433973126000";"15161001";"2015-06-10";"14:52:06";"F";"349";"C";"597";"861";"652";"29.0";"0.307";"84.1";"511";"0.84";"1.0";"0.754";"0.593";"0.645";"0.807";"0.384";"0.309";"695";"1556";"0.553"
"2015-06-10 14:52:25.000";"1433973145000";"15180001";"2015-06-10";"14:52:25";"F";"350";"C";"572";"775";"975";"29.0";"0.262";"107.3";"479";"0.84";"1.0";"0.686";"0.656";"0.574";"1.008";"0.368";"0.370";"695";"1556";"0.553"
"2015-06-10 14:52:45.000";"1433973165000";"15200001";"2015-06-10";"14:52:45";"F";"351";"C";"547";"705";"1302";"29.0";"0.224";"122.5";"452";"0.84";"1.1";"0.625";"0.706";"0.516";"1.207";"0.352";"0.424";"695";"1556";"0.553"
"2015-06-10 14:53:04.000";"1433973184000";"15219001";"2015-06-10";"14:53:04";"F";"352";"C";"515";"628";"1803";"29.0";"0.180";"136.3";"419";"0.84";"1.1";"0.541";"0.757";"0.440";"1.478";"0.331";"0.489";"695";"1556";"0.553"
"2015-06-10 14:53:24.000";"1433973204000";"15239001";"2015-06-10";"14:53:24";"F";"353";"C";"490";"561";"2632";"29.0";"0.127";"140.4";"388";"0.84";"1.1";"0.410";"0.799";"0.325";"1.774";"0.315";"0.558";"695";"1556";"0.553"
"2015-06-10 14:53:44.000";"1433973224000";"15259001";"2015-06-10";"14:53:44";"F";"354";"C";"462";"504";"3711";"29.0";"0.083";"129.4";"360";"0.84";"1.1";"0.292";"0.833";"0.228";"2.087";"0.297";"0.620";"695";"1556";"0.553"
"2015-06-10 14:53:44.001";"1433973224001";"15259002";"2015-06-10";"14:53:44";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:54:26.999";"1433973266999";"15302000";"2015-06-10";"14:54:26";"SLCS";"";"Light Curve start ";""
"2015-06-10 14:54:26.999";"1433973266999";"15302000";"2015-06-10";"14:54:26";"REG1";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-10 14:54:26.999";"1433973266999";"15302000";"2015-06-10";"14:54:26";"REG2";"";"#1: Error: Not enough measures for calculating regression data ";""
"2015-06-10 14:54:27.000";"1433973267000";"15302001";"2015-06-10";"14:54:27";"FO";"355";"l";"567";"1322";"1";"29.0";"0.571";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"567";"1322";"0.571"
"2015-06-10 14:54:27.001";"1433973267001";"15302002";"2015-06-10";"14:54:27";"SLCE";"";"Light Curve end ";""
"2015-06-10 14:56:43.998";"1433973403998";"15438999";"2015-06-10";"14:56:43";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 14:56:43.999";"1433973403999";"15439000";"2015-06-10";"14:56:43";"SLCS";"";"Light Curve start ";""
